DF_split,Shape,Equilibria,PU,PL
QRE_it,QRE,QRE_it,0.464588955,0.224736162
QRE_it,QRE,QRE_it,0.464252807,0.224549903
QRE_it,QRE,QRE_it,0.463916993,0.224364651
QRE_it,QRE,QRE_it,0.463581514,0.2241804
QRE_it,QRE,QRE_it,0.463246373,0.223997147
QRE_it,QRE,QRE_it,0.462911571,0.223814886
QRE_it,QRE,QRE_it,0.462577111,0.223633612
QRE_it,QRE,QRE_it,0.462242995,0.22345332
QRE_it,QRE,QRE_it,0.461909224,0.223274004
QRE_it,QRE,QRE_it,0.461575801,0.223095662
QRE_it,QRE,QRE_it,0.461242727,0.222918286
QRE_it,QRE,QRE_it,0.460910005,0.222741873
QRE_it,QRE,QRE_it,0.460577636,0.222566417
QRE_it,QRE,QRE_it,0.460245623,0.222391914
QRE_it,QRE,QRE_it,0.459913966,0.22221836
QRE_it,QRE,QRE_it,0.459582668,0.222045748
QRE_it,QRE,QRE_it,0.459251731,0.221874075
QRE_it,QRE,QRE_it,0.458921156,0.221703336
QRE_it,QRE,QRE_it,0.458590945,0.221533526
QRE_it,QRE,QRE_it,0.458261099,0.22136464
QRE_it,QRE,QRE_it,0.457931621,0.221196674
QRE_it,QRE,QRE_it,0.457602513,0.221029623
QRE_it,QRE,QRE_it,0.457273774,0.220863482
QRE_it,QRE,QRE_it,0.456945408,0.220698248
QRE_it,QRE,QRE_it,0.456617416,0.220533915
QRE_it,QRE,QRE_it,0.4562898,0.220370478
QRE_it,QRE,QRE_it,0.45596256,0.220207934
QRE_it,QRE,QRE_it,0.455635699,0.220046278
QRE_it,QRE,QRE_it,0.455309218,0.219885505
QRE_it,QRE,QRE_it,0.454983118,0.219725611
QRE_it,QRE,QRE_it,0.454657398,0.21956659
QRE_it,QRE,QRE_it,0.454332066,0.219408441
QRE_it,QRE,QRE_it,0.454007119,0.219251157
QRE_it,QRE,QRE_it,0.453682559,0.219094735
QRE_it,QRE,QRE_it,0.453358387,0.218939169
QRE_it,QRE,QRE_it,0.453034605,0.218784456
QRE_it,QRE,QRE_it,0.452711214,0.218630592
QRE_it,QRE,QRE_it,0.452388215,0.218477571
QRE_it,QRE,QRE_it,0.45206561,0.21832539
QRE_it,QRE,QRE_it,0.451743399,0.218174045
QRE_it,QRE,QRE_it,0.451421585,0.218023531
QRE_it,QRE,QRE_it,0.451100167,0.217873845
QRE_it,QRE,QRE_it,0.450779148,0.217724981
QRE_it,QRE,QRE_it,0.450458528,0.217576936
QRE_it,QRE,QRE_it,0.450138309,0.217429706
QRE_it,QRE,QRE_it,0.449818492,0.217283287
QRE_it,QRE,QRE_it,0.449499077,0.217137673
QRE_it,QRE,QRE_it,0.449180067,0.216992863
QRE_it,QRE,QRE_it,0.448861461,0.21684885
QRE_it,QRE,QRE_it,0.448543261,0.216705632
QRE_it,QRE,QRE_it,0.448225471,0.216563206
QRE_it,QRE,QRE_it,0.447908087,0.216421565
QRE_it,QRE,QRE_it,0.447591112,0.216280706
QRE_it,QRE,QRE_it,0.447274547,0.216140626
QRE_it,QRE,QRE_it,0.446958393,0.216001321
QRE_it,QRE,QRE_it,0.446642651,0.215862786
QRE_it,QRE,QRE_it,0.446327323,0.215725018
QRE_it,QRE,QRE_it,0.446012407,0.215588013
QRE_it,QRE,QRE_it,0.445697907,0.215451767
QRE_it,QRE,QRE_it,0.445383822,0.215316276
QRE_it,QRE,QRE_it,0.445070153,0.215181536
QRE_it,QRE,QRE_it,0.444756902,0.215047544
QRE_it,QRE,QRE_it,0.444444068,0.214914296
QRE_it,QRE,QRE_it,0.444131654,0.214781788
QRE_it,QRE,QRE_it,0.443819658,0.214650017
QRE_it,QRE,QRE_it,0.443508084,0.214518978
QRE_it,QRE,QRE_it,0.44319693,0.214388668
QRE_it,QRE,QRE_it,0.442886198,0.214259084
QRE_it,QRE,QRE_it,0.442575889,0.214130221
QRE_it,QRE,QRE_it,0.442266003,0.214002076
QRE_it,QRE,QRE_it,0.441956541,0.213874645
QRE_it,QRE,QRE_it,0.441647503,0.213747926
QRE_it,QRE,QRE_it,0.441338891,0.213621913
QRE_it,QRE,QRE_it,0.441030705,0.213496604
QRE_it,QRE,QRE_it,0.440722945,0.213371995
QRE_it,QRE,QRE_it,0.440415612,0.213248083
QRE_it,QRE,QRE_it,0.440108707,0.213124864
QRE_it,QRE,QRE_it,0.43980223,0.213002335
QRE_it,QRE,QRE_it,0.439496183,0.212880491
QRE_it,QRE,QRE_it,0.439190564,0.21275933
QRE_it,QRE,QRE_it,0.438885376,0.212638849
QRE_it,QRE,QRE_it,0.438580618,0.212519043
QRE_it,QRE,QRE_it,0.438276291,0.21239991
QRE_it,QRE,QRE_it,0.437972395,0.212281445
QRE_it,QRE,QRE_it,0.437668931,0.212163646
QRE_it,QRE,QRE_it,0.4373659,0.21204651
QRE_it,QRE,QRE_it,0.437063302,0.211930032
QRE_it,QRE,QRE_it,0.436761137,0.211814211
QRE_it,QRE,QRE_it,0.436459406,0.211699041
QRE_it,QRE,QRE_it,0.436158109,0.211584521
QRE_it,QRE,QRE_it,0.435857246,0.211470646
QRE_it,QRE,QRE_it,0.435556819,0.211357414
QRE_it,QRE,QRE_it,0.435256827,0.211244821
QRE_it,QRE,QRE_it,0.434957271,0.211132864
QRE_it,QRE,QRE_it,0.43465815,0.21102154
QRE_it,QRE,QRE_it,0.434359466,0.210910846
QRE_it,QRE,QRE_it,0.434061219,0.210800779
QRE_it,QRE,QRE_it,0.433763409,0.210691335
QRE_it,QRE,QRE_it,0.433466036,0.210582511
QRE_it,QRE,QRE_it,0.433169101,0.210474304
QRE_it,QRE,QRE_it,0.432872604,0.210366712
QRE_it,QRE,QRE_it,0.432576545,0.21025973
QRE_it,QRE,QRE_it,0.432280925,0.210153356
QRE_it,QRE,QRE_it,0.431985743,0.210047587
QRE_it,QRE,QRE_it,0.431691001,0.20994242
QRE_it,QRE,QRE_it,0.431396697,0.209837852
QRE_it,QRE,QRE_it,0.431102833,0.20973388
QRE_it,QRE,QRE_it,0.430809409,0.2096305
QRE_it,QRE,QRE_it,0.430516424,0.20952771
QRE_it,QRE,QRE_it,0.43022388,0.209425507
QRE_it,QRE,QRE_it,0.429931775,0.209323888
QRE_it,QRE,QRE_it,0.429640111,0.20922285
QRE_it,QRE,QRE_it,0.429348888,0.20912239
QRE_it,QRE,QRE_it,0.429058105,0.209022505
QRE_it,QRE,QRE_it,0.428767763,0.208923193
QRE_it,QRE,QRE_it,0.428477861,0.20882445
QRE_it,QRE,QRE_it,0.428188401,0.208726273
QRE_it,QRE,QRE_it,0.427899382,0.208628661
QRE_it,QRE,QRE_it,0.427610804,0.208531609
QRE_it,QRE,QRE_it,0.427322668,0.208435115
QRE_it,QRE,QRE_it,0.427034972,0.208339177
QRE_it,QRE,QRE_it,0.426747719,0.208243791
QRE_it,QRE,QRE_it,0.426460906,0.208148955
QRE_it,QRE,QRE_it,0.426174536,0.208054666
QRE_it,QRE,QRE_it,0.425888607,0.207960921
QRE_it,QRE,QRE_it,0.425603119,0.207867718
QRE_it,QRE,QRE_it,0.425318073,0.207775053
QRE_it,QRE,QRE_it,0.425033469,0.207682925
QRE_it,QRE,QRE_it,0.424749307,0.20759133
QRE_it,QRE,QRE_it,0.424465586,0.207500266
QRE_it,QRE,QRE_it,0.424182305,0.20740973
QRE_it,QRE,QRE_it,0.423899467,0.20731972
QRE_it,QRE,QRE_it,0.423617072,0.207230232
QRE_it,QRE,QRE_it,0.423335118,0.207141265
QRE_it,QRE,QRE_it,0.423053605,0.207052815
QRE_it,QRE,QRE_it,0.422772534,0.206964881
QRE_it,QRE,QRE_it,0.422491904,0.206877459
QRE_it,QRE,QRE_it,0.422211715,0.206790547
QRE_it,QRE,QRE_it,0.421931968,0.206704143
QRE_it,QRE,QRE_it,0.421652662,0.206618243
QRE_it,QRE,QRE_it,0.421373797,0.206532846
QRE_it,QRE,QRE_it,0.421095373,0.206447948
QRE_it,QRE,QRE_it,0.42081739,0.206363548
QRE_it,QRE,QRE_it,0.420539847,0.206279642
QRE_it,QRE,QRE_it,0.420262746,0.20619623
QRE_it,QRE,QRE_it,0.419986085,0.206113307
QRE_it,QRE,QRE_it,0.419709864,0.206030871
QRE_it,QRE,QRE_it,0.419434083,0.205948921
QRE_it,QRE,QRE_it,0.419158743,0.205867453
QRE_it,QRE,QRE_it,0.418883842,0.205786465
QRE_it,QRE,QRE_it,0.418609381,0.205705956
QRE_it,QRE,QRE_it,0.41833536,0.205625922
QRE_it,QRE,QRE_it,0.418061778,0.20554636
QRE_it,QRE,QRE_it,0.417788635,0.20546727
QRE_it,QRE,QRE_it,0.417515932,0.205388648
QRE_it,QRE,QRE_it,0.417243667,0.205310492
QRE_it,QRE,QRE_it,0.416971841,0.2052328
QRE_it,QRE,QRE_it,0.416700453,0.20515557
QRE_it,QRE,QRE_it,0.416429503,0.205078798
QRE_it,QRE,QRE_it,0.416158994,0.205002484
QRE_it,QRE,QRE_it,0.415888921,0.204926624
QRE_it,QRE,QRE_it,0.415619285,0.204851216
QRE_it,QRE,QRE_it,0.415350087,0.204776259
QRE_it,QRE,QRE_it,0.415081325,0.204701749
QRE_it,QRE,QRE_it,0.414813001,0.204627685
QRE_it,QRE,QRE_it,0.414545113,0.204554065
QRE_it,QRE,QRE_it,0.414277662,0.204480886
QRE_it,QRE,QRE_it,0.414010646,0.204408145
QRE_it,QRE,QRE_it,0.413744066,0.204335842
QRE_it,QRE,QRE_it,0.413477922,0.204263973
QRE_it,QRE,QRE_it,0.413212213,0.204192537
QRE_it,QRE,QRE_it,0.412946939,0.204121531
QRE_it,QRE,QRE_it,0.4126821,0.204050953
QRE_it,QRE,QRE_it,0.412417695,0.203980802
QRE_it,QRE,QRE_it,0.412153724,0.203911074
QRE_it,QRE,QRE_it,0.411890187,0.203841769
QRE_it,QRE,QRE_it,0.411627083,0.203772883
QRE_it,QRE,QRE_it,0.411364412,0.203704415
QRE_it,QRE,QRE_it,0.411102174,0.203636363
QRE_it,QRE,QRE_it,0.410840369,0.203568724
QRE_it,QRE,QRE_it,0.410578995,0.203501497
QRE_it,QRE,QRE_it,0.410318054,0.203434679
QRE_it,QRE,QRE_it,0.410057544,0.203368269
QRE_it,QRE,QRE_it,0.409797465,0.203302265
QRE_it,QRE,QRE_it,0.409537816,0.203236663
QRE_it,QRE,QRE_it,0.409278598,0.203171464
QRE_it,QRE,QRE_it,0.409019811,0.203106664
QRE_it,QRE,QRE_it,0.408761452,0.203042261
QRE_it,QRE,QRE_it,0.408503524,0.202978254
QRE_it,QRE,QRE_it,0.408246024,0.20291464
QRE_it,QRE,QRE_it,0.407988952,0.202851418
QRE_it,QRE,QRE_it,0.407732309,0.202788586
QRE_it,QRE,QRE_it,0.407476094,0.202726142
QRE_it,QRE,QRE_it,0.407220305,0.202664083
QRE_it,QRE,QRE_it,0.406964944,0.202602409
QRE_it,QRE,QRE_it,0.40671001,0.202541117
QRE_it,QRE,QRE_it,0.406455502,0.202480204
QRE_it,QRE,QRE_it,0.406201419,0.20241967
QRE_it,QRE,QRE_it,0.405947762,0.202359513
QRE_it,QRE,QRE_it,0.40569453,0.20229973
QRE_it,QRE,QRE_it,0.405441722,0.20224032
QRE_it,QRE,QRE_it,0.405189339,0.202181281
QRE_it,QRE,QRE_it,0.404937379,0.202122611
QRE_it,QRE,QRE_it,0.404685843,0.202064308
QRE_it,QRE,QRE_it,0.404434729,0.202006371
QRE_it,QRE,QRE_it,0.404184038,0.201948797
QRE_it,QRE,QRE_it,0.403933769,0.201891585
QRE_it,QRE,QRE_it,0.403683921,0.201834733
QRE_it,QRE,QRE_it,0.403434495,0.20177824
QRE_it,QRE,QRE_it,0.403185489,0.201722103
QRE_it,QRE,QRE_it,0.402936903,0.20166632
QRE_it,QRE,QRE_it,0.402688737,0.201610891
QRE_it,QRE,QRE_it,0.40244099,0.201555814
QRE_it,QRE,QRE_it,0.402193662,0.201501085
QRE_it,QRE,QRE_it,0.401946753,0.201446705
QRE_it,QRE,QRE_it,0.401700261,0.201392671
QRE_it,QRE,QRE_it,0.401454187,0.201338981
QRE_it,QRE,QRE_it,0.40120853,0.201285634
QRE_it,QRE,QRE_it,0.400963289,0.201232628
QRE_it,QRE,QRE_it,0.400718464,0.201179961
QRE_it,QRE,QRE_it,0.400474055,0.201127632
QRE_it,QRE,QRE_it,0.400230061,0.20107564
QRE_it,QRE,QRE_it,0.399986481,0.201023981
QRE_it,QRE,QRE_it,0.399743316,0.200972656
QRE_it,QRE,QRE_it,0.399500564,0.200921661
QRE_it,QRE,QRE_it,0.399258225,0.200870996
QRE_it,QRE,QRE_it,0.399016298,0.200820659
QRE_it,QRE,QRE_it,0.398774784,0.200770648
QRE_it,QRE,QRE_it,0.398533681,0.200720962
QRE_it,QRE,QRE_it,0.39829299,0.200671599
QRE_it,QRE,QRE_it,0.398052709,0.200622558
QRE_it,QRE,QRE_it,0.397812838,0.200573836
QRE_it,QRE,QRE_it,0.397573376,0.200525433
QRE_it,QRE,QRE_it,0.397334324,0.200477347
QRE_it,QRE,QRE_it,0.39709568,0.200429576
QRE_it,QRE,QRE_it,0.396857444,0.200382119
QRE_it,QRE,QRE_it,0.396619615,0.200334973
QRE_it,QRE,QRE_it,0.396382194,0.200288139
QRE_it,QRE,QRE_it,0.396145179,0.200241613
QRE_it,QRE,QRE_it,0.395908569,0.200195396
QRE_it,QRE,QRE_it,0.395672365,0.200149484
QRE_it,QRE,QRE_it,0.395436566,0.200103877
QRE_it,QRE,QRE_it,0.395201172,0.200058573
QRE_it,QRE,QRE_it,0.394966181,0.200013571
QRE_it,QRE,QRE_it,0.394731593,0.199968869
QRE_it,QRE,QRE_it,0.394497406,0.199924465
QRE_it,QRE,QRE_it,0.394263623,0.199880359
QRE_it,QRE,QRE_it,0.394030242,0.199836549
QRE_it,QRE,QRE_it,0.393797262,0.199793033
QRE_it,QRE,QRE_it,0.393564683,0.19974981
QRE_it,QRE,QRE_it,0.393332503,0.199706878
QRE_it,QRE,QRE_it,0.393100723,0.199664236
QRE_it,QRE,QRE_it,0.392869342,0.199621884
QRE_it,QRE,QRE_it,0.392638358,0.199579818
QRE_it,QRE,QRE_it,0.392407773,0.199538038
QRE_it,QRE,QRE_it,0.392177585,0.199496543
QRE_it,QRE,QRE_it,0.391947794,0.19945533
QRE_it,QRE,QRE_it,0.391718398,0.199414399
QRE_it,QRE,QRE_it,0.391489398,0.199373749
QRE_it,QRE,QRE_it,0.391260793,0.199333378
QRE_it,QRE,QRE_it,0.391032583,0.199293284
QRE_it,QRE,QRE_it,0.390804766,0.199253466
QRE_it,QRE,QRE_it,0.390577343,0.199213923
QRE_it,QRE,QRE_it,0.390350312,0.199174654
QRE_it,QRE,QRE_it,0.390123673,0.199135657
QRE_it,QRE,QRE_it,0.389897426,0.19909693
QRE_it,QRE,QRE_it,0.38967157,0.199058474
QRE_it,QRE,QRE_it,0.389446104,0.199020285
QRE_it,QRE,QRE_it,0.389221028,0.198982363
QRE_it,QRE,QRE_it,0.388996342,0.198944708
QRE_it,QRE,QRE_it,0.388772044,0.198907316
QRE_it,QRE,QRE_it,0.388548134,0.198870187
QRE_it,QRE,QRE_it,0.388324612,0.198833321
QRE_it,QRE,QRE_it,0.388101476,0.198796714
QRE_it,QRE,QRE_it,0.387878727,0.198760367
QRE_it,QRE,QRE_it,0.387656364,0.198724278
QRE_it,QRE,QRE_it,0.387434386,0.198688446
QRE_it,QRE,QRE_it,0.387212793,0.198652869
QRE_it,QRE,QRE_it,0.386991583,0.198617546
QRE_it,QRE,QRE_it,0.386770756,0.198582477
QRE_it,QRE,QRE_it,0.386550313,0.198547659
QRE_it,QRE,QRE_it,0.386330252,0.198513091
QRE_it,QRE,QRE_it,0.386110573,0.198478773
QRE_it,QRE,QRE_it,0.385891274,0.198444703
QRE_it,QRE,QRE_it,0.385672357,0.19841088
QRE_it,QRE,QRE_it,0.385453819,0.198377303
QRE_it,QRE,QRE_it,0.38523566,0.19834397
QRE_it,QRE,QRE_it,0.38501788,0.198310881
QRE_it,QRE,QRE_it,0.384800478,0.198278034
QRE_it,QRE,QRE_it,0.384583454,0.198245427
QRE_it,QRE,QRE_it,0.384366806,0.198213061
QRE_it,QRE,QRE_it,0.384150534,0.198180933
QRE_it,QRE,QRE_it,0.383934639,0.198149042
QRE_it,QRE,QRE_it,0.383719118,0.198117388
QRE_it,QRE,QRE_it,0.383503973,0.198085969
QRE_it,QRE,QRE_it,0.383289201,0.198054785
QRE_it,QRE,QRE_it,0.383074802,0.198023833
QRE_it,QRE,QRE_it,0.382860776,0.197993113
QRE_it,QRE,QRE_it,0.382647122,0.197962623
QRE_it,QRE,QRE_it,0.38243384,0.197932363
QRE_it,QRE,QRE_it,0.382220929,0.197902332
QRE_it,QRE,QRE_it,0.382008389,0.197872528
QRE_it,QRE,QRE_it,0.381796218,0.19784295
QRE_it,QRE,QRE_it,0.381584416,0.197813597
QRE_it,QRE,QRE_it,0.381372982,0.197784468
QRE_it,QRE,QRE_it,0.381161916,0.197755563
QRE_it,QRE,QRE_it,0.380951217,0.197726879
QRE_it,QRE,QRE_it,0.380740885,0.197698416
QRE_it,QRE,QRE_it,0.380530919,0.197670172
QRE_it,QRE,QRE_it,0.380321319,0.197642148
QRE_it,QRE,QRE_it,0.380112083,0.197614341
QRE_it,QRE,QRE_it,0.379903212,0.19758675
QRE_it,QRE,QRE_it,0.379694704,0.197559375
QRE_it,QRE,QRE_it,0.379486559,0.197532215
QRE_it,QRE,QRE_it,0.379278777,0.197505267
QRE_it,QRE,QRE_it,0.379071357,0.197478533
QRE_it,QRE,QRE_it,0.378864297,0.197452009
QRE_it,QRE,QRE_it,0.378657598,0.197425697
QRE_it,QRE,QRE_it,0.37845126,0.197399593
QRE_it,QRE,QRE_it,0.37824528,0.197373698
QRE_it,QRE,QRE_it,0.378039659,0.19734801
QRE_it,QRE,QRE_it,0.377834397,0.197322528
QRE_it,QRE,QRE_it,0.377629492,0.197297252
QRE_it,QRE,QRE_it,0.377424944,0.19727218
QRE_it,QRE,QRE_it,0.377220752,0.197247311
QRE_it,QRE,QRE_it,0.377016916,0.197222645
QRE_it,QRE,QRE_it,0.376813435,0.19719818
QRE_it,QRE,QRE_it,0.376610308,0.197173916
QRE_it,QRE,QRE_it,0.376407535,0.197149851
QRE_it,QRE,QRE_it,0.376205116,0.197125984
QRE_it,QRE,QRE_it,0.376003049,0.197102315
QRE_it,QRE,QRE_it,0.375801334,0.197078843
QRE_it,QRE,QRE_it,0.375599971,0.197055566
QRE_it,QRE,QRE_it,0.375398958,0.197032484
QRE_it,QRE,QRE_it,0.375198295,0.197009595
QRE_it,QRE,QRE_it,0.374997982,0.1969869
QRE_it,QRE,QRE_it,0.374798018,0.196964396
QRE_it,QRE,QRE_it,0.374598403,0.196942084
QRE_it,QRE,QRE_it,0.374399135,0.196919961
QRE_it,QRE,QRE_it,0.374200214,0.196898027
QRE_it,QRE,QRE_it,0.37400164,0.196876282
QRE_it,QRE,QRE_it,0.373803412,0.196854724
QRE_it,QRE,QRE_it,0.373605528,0.196833352
QRE_it,QRE,QRE_it,0.37340799,0.196812166
QRE_it,QRE,QRE_it,0.373210796,0.196791165
QRE_it,QRE,QRE_it,0.373013945,0.196770347
QRE_it,QRE,QRE_it,0.372817437,0.196749712
QRE_it,QRE,QRE_it,0.372621271,0.196729259
QRE_it,QRE,QRE_it,0.372425446,0.196708987
QRE_it,QRE,QRE_it,0.372229963,0.196688895
QRE_it,QRE,QRE_it,0.37203482,0.196668983
QRE_it,QRE,QRE_it,0.371840017,0.196649249
QRE_it,QRE,QRE_it,0.371645553,0.196629692
QRE_it,QRE,QRE_it,0.371451428,0.196610313
QRE_it,QRE,QRE_it,0.37125764,0.196591109
QRE_it,QRE,QRE_it,0.37106419,0.196572081
QRE_it,QRE,QRE_it,0.370871077,0.196553226
QRE_it,QRE,QRE_it,0.3706783,0.196534545
QRE_it,QRE,QRE_it,0.370485858,0.196516037
QRE_it,QRE,QRE_it,0.370293751,0.1964977
QRE_it,QRE,QRE_it,0.370101979,0.196479534
QRE_it,QRE,QRE_it,0.36991054,0.196461538
QRE_it,QRE,QRE_it,0.369719432,0.196443711
QRE_it,QRE,QRE_it,0.369528659,0.196426053
QRE_it,QRE,QRE_it,0.369338218,0.196408563
QRE_it,QRE,QRE_it,0.369148107,0.196391239
QRE_it,QRE,QRE_it,0.368958328,0.196374081
QRE_it,QRE,QRE_it,0.368768878,0.196357089
QRE_it,QRE,QRE_it,0.368579758,0.196340261
QRE_it,QRE,QRE_it,0.368390967,0.196323597
QRE_it,QRE,QRE_it,0.368202504,0.196307095
QRE_it,QRE,QRE_it,0.368014368,0.196290756
QRE_it,QRE,QRE_it,0.36782656,0.196274577
QRE_it,QRE,QRE_it,0.367639078,0.19625856
QRE_it,QRE,QRE_it,0.367451922,0.196242702
QRE_it,QRE,QRE_it,0.367265091,0.196227003
QRE_it,QRE,QRE_it,0.367078584,0.196211462
QRE_it,QRE,QRE_it,0.366892402,0.196196078
QRE_it,QRE,QRE_it,0.366706542,0.196180852
QRE_it,QRE,QRE_it,0.366521006,0.196165781
QRE_it,QRE,QRE_it,0.366335792,0.196150865
QRE_it,QRE,QRE_it,0.366150899,0.196136104
QRE_it,QRE,QRE_it,0.365966328,0.196121497
QRE_it,QRE,QRE_it,0.365782077,0.196107042
QRE_it,QRE,QRE_it,0.365598145,0.19609274
QRE_it,QRE,QRE_it,0.365414533,0.196078589
QRE_it,QRE,QRE_it,0.365231239,0.196064589
QRE_it,QRE,QRE_it,0.365048264,0.196050739
QRE_it,QRE,QRE_it,0.364865605,0.196037039
QRE_it,QRE,QRE_it,0.364683264,0.196023487
QRE_it,QRE,QRE_it,0.364501238,0.196010082
QRE_it,QRE,QRE_it,0.364319529,0.195996825
QRE_it,QRE,QRE_it,0.364138134,0.195983715
QRE_it,QRE,QRE_it,0.363957054,0.19597075
QRE_it,QRE,QRE_it,0.363776287,0.19595793
QRE_it,QRE,QRE_it,0.363595834,0.195945255
QRE_it,QRE,QRE_it,0.363415693,0.195932723
QRE_it,QRE,QRE_it,0.363235864,0.195920335
QRE_it,QRE,QRE_it,0.363056347,0.195908088
QRE_it,QRE,QRE_it,0.362877141,0.195895984
QRE_it,QRE,QRE_it,0.362698245,0.19588402
QRE_it,QRE,QRE_it,0.362519658,0.195872196
QRE_it,QRE,QRE_it,0.362341381,0.195860512
QRE_it,QRE,QRE_it,0.362163412,0.195848967
QRE_it,QRE,QRE_it,0.361985751,0.19583756
QRE_it,QRE,QRE_it,0.361808397,0.195826291
QRE_it,QRE,QRE_it,0.36163135,0.195815159
QRE_it,QRE,QRE_it,0.361454609,0.195804163
QRE_it,QRE,QRE_it,0.361278174,0.195793302
QRE_it,QRE,QRE_it,0.361102043,0.195782577
QRE_it,QRE,QRE_it,0.360926217,0.195771985
QRE_it,QRE,QRE_it,0.360750695,0.195761528
QRE_it,QRE,QRE_it,0.360575476,0.195751203
QRE_it,QRE,QRE_it,0.360400559,0.195741011
QRE_it,QRE,QRE_it,0.360225945,0.195730951
QRE_it,QRE,QRE_it,0.360051632,0.195721022
QRE_it,QRE,QRE_it,0.35987762,0.195711223
QRE_it,QRE,QRE_it,0.359703908,0.195701554
QRE_it,QRE,QRE_it,0.359530496,0.195692014
QRE_it,QRE,QRE_it,0.359357383,0.195682603
QRE_it,QRE,QRE_it,0.359184569,0.19567332
QRE_it,QRE,QRE_it,0.359012052,0.195664164
QRE_it,QRE,QRE_it,0.358839833,0.195655135
QRE_it,QRE,QRE_it,0.358667911,0.195646233
QRE_it,QRE,QRE_it,0.358496285,0.195637455
QRE_it,QRE,QRE_it,0.358324955,0.195628803
QRE_it,QRE,QRE_it,0.35815392,0.195620275
QRE_it,QRE,QRE_it,0.357983179,0.195611871
QRE_it,QRE,QRE_it,0.357812732,0.19560359
QRE_it,QRE,QRE_it,0.357642579,0.195595432
QRE_it,QRE,QRE_it,0.357472719,0.195587395
QRE_it,QRE,QRE_it,0.35730315,0.19557948
QRE_it,QRE,QRE_it,0.357133874,0.195571686
QRE_it,QRE,QRE_it,0.356964889,0.195564012
QRE_it,QRE,QRE_it,0.356796193,0.195556457
QRE_it,QRE,QRE_it,0.356627788,0.195549022
QRE_it,QRE,QRE_it,0.356459673,0.195541705
QRE_it,QRE,QRE_it,0.356291846,0.195534507
QRE_it,QRE,QRE_it,0.356124308,0.195527425
QRE_it,QRE,QRE_it,0.355957057,0.19552046
QRE_it,QRE,QRE_it,0.355790093,0.195513612
QRE_it,QRE,QRE_it,0.355623416,0.195506879
QRE_it,QRE,QRE_it,0.355457025,0.195500261
QRE_it,QRE,QRE_it,0.355290919,0.195493758
QRE_it,QRE,QRE_it,0.355125098,0.195487369
QRE_it,QRE,QRE_it,0.354959562,0.195481094
QRE_it,QRE,QRE_it,0.354794309,0.195474931
QRE_it,QRE,QRE_it,0.35462934,0.195468881
QRE_it,QRE,QRE_it,0.354464653,0.195462942
QRE_it,QRE,QRE_it,0.354300248,0.195457115
QRE_it,QRE,QRE_it,0.354136125,0.195451399
QRE_it,QRE,QRE_it,0.353972283,0.195445793
QRE_it,QRE,QRE_it,0.353808721,0.195440296
QRE_it,QRE,QRE_it,0.353645439,0.195434909
QRE_it,QRE,QRE_it,0.353482436,0.195429631
QRE_it,QRE,QRE_it,0.353319712,0.19542446
QRE_it,QRE,QRE_it,0.353157267,0.195419397
QRE_it,QRE,QRE_it,0.352995099,0.195414442
QRE_it,QRE,QRE_it,0.352833208,0.195409593
QRE_it,QRE,QRE_it,0.352671594,0.19540485
QRE_it,QRE,QRE_it,0.352510255,0.195400212
QRE_it,QRE,QRE_it,0.352349193,0.19539568
QRE_it,QRE,QRE_it,0.352188405,0.195391252
QRE_it,QRE,QRE_it,0.352027891,0.195386928
QRE_it,QRE,QRE_it,0.351867651,0.195382707
QRE_it,QRE,QRE_it,0.351707685,0.19537859
QRE_it,QRE,QRE_it,0.351547992,0.195374575
QRE_it,QRE,QRE_it,0.35138857,0.195370663
QRE_it,QRE,QRE_it,0.35122942,0.195366851
QRE_it,QRE,QRE_it,0.351070542,0.195363141
QRE_it,QRE,QRE_it,0.350911934,0.195359532
QRE_it,QRE,QRE_it,0.350753596,0.195356022
QRE_it,QRE,QRE_it,0.350595527,0.195352612
QRE_it,QRE,QRE_it,0.350437728,0.195349302
QRE_it,QRE,QRE_it,0.350280197,0.19534609
QRE_it,QRE,QRE_it,0.350122933,0.195342976
QRE_it,QRE,QRE_it,0.349965937,0.19533996
QRE_it,QRE,QRE_it,0.349809208,0.195337041
QRE_it,QRE,QRE_it,0.349652746,0.195334219
QRE_it,QRE,QRE_it,0.349496549,0.195331493
QRE_it,QRE,QRE_it,0.349340617,0.195328863
QRE_it,QRE,QRE_it,0.34918495,0.195326328
QRE_it,QRE,QRE_it,0.349029547,0.195323889
QRE_it,QRE,QRE_it,0.348874408,0.195321543
QRE_it,QRE,QRE_it,0.348719532,0.195319292
QRE_it,QRE,QRE_it,0.348564918,0.195317134
QRE_it,QRE,QRE_it,0.348410567,0.19531507
QRE_it,QRE,QRE_it,0.348256477,0.195313098
QRE_it,QRE,QRE_it,0.348102648,0.195311218
QRE_it,QRE,QRE_it,0.34794908,0.19530943
QRE_it,QRE,QRE_it,0.347795771,0.195307733
QRE_it,QRE,QRE_it,0.347642722,0.195306127
QRE_it,QRE,QRE_it,0.347489932,0.195304612
QRE_it,QRE,QRE_it,0.347337401,0.195303186
QRE_it,QRE,QRE_it,0.347185127,0.19530185
QRE_it,QRE,QRE_it,0.347033111,0.195300604
QRE_it,QRE,QRE_it,0.346881351,0.195299445
QRE_it,QRE,QRE_it,0.346729848,0.195298376
QRE_it,QRE,QRE_it,0.3465786,0.195297394
