participant_id_in_session,participant_code,participant_time_started,player_id,player_total_payoff,player_tax_office_decision,player_company_decision,p1s1,p2s1,s1,s2,group_id_in_subsession,round_number,session_code,framed,dataset,game_id,p1s1_cumulative,p2s1_cumulative,gender,p1_payoff,p2_payoff,degree_str,degree,Age,age_str,nationality,s1_cumulative,s1_freq,Framing,treatment
12,k7l2k1h7,2021-03-18 10:13:16.420547+00:00,2,904,,Don't Cheat,0,0,0,1,6,66,spotdigz,0,18,186,0,9,2,0,14,International Relations,22,2,18-24,Germany,9,0.136363636,0,unframed
11,buocfmyx,2021-03-18 10:13:14.877858+00:00,1,830,Don't Control,,0,0,0,1,6,67,spotdigz,0,18,186,7,0,2,14,0,Nachhaltiger Tourismus,31,2,18-24,Germany,7,0.104477612,0,unframed
12,k7l2k1h7,2021-03-18 10:13:16.420547+00:00,2,918,,Don't Cheat,0,0,0,1,6,67,spotdigz,0,18,186,0,9,2,0,14,International Relations,22,2,18-24,Germany,9,0.134328358,0,unframed
11,buocfmyx,2021-03-18 10:13:14.877858+00:00,1,844,Don't Control,,0,0,0,1,6,68,spotdigz,0,18,186,7,0,2,14,0,Nachhaltiger Tourismus,31,2,18-24,Germany,7,0.102941176,0,unframed
12,k7l2k1h7,2021-03-18 10:13:16.420547+00:00,2,932,,Don't Cheat,0,0,0,1,6,68,spotdigz,0,18,186,0,9,2,0,14,International Relations,22,2,18-24,Germany,9,0.132352941,0,unframed
11,buocfmyx,2021-03-18 10:13:14.877858+00:00,1,858,Don't Control,,0,0,0,1,6,69,spotdigz,0,18,186,7,0,2,14,0,Nachhaltiger Tourismus,31,2,18-24,Germany,7,0.101449275,0,unframed
12,k7l2k1h7,2021-03-18 10:13:16.420547+00:00,2,946,,Don't Cheat,0,0,0,1,6,69,spotdigz,0,18,186,0,9,2,0,14,International Relations,22,2,18-24,Germany,9,0.130434783,0,unframed
11,buocfmyx,2021-03-18 10:13:14.877858+00:00,1,872,Don't Control,,0,0,0,1,6,70,spotdigz,0,18,186,7,0,2,14,0,Nachhaltiger Tourismus,31,2,18-24,Germany,7,0.1,0,unframed
12,k7l2k1h7,2021-03-18 10:13:16.420547+00:00,2,960,,Don't Cheat,0,0,0,1,6,70,spotdigz,0,18,186,0,9,2,0,14,International Relations,22,2,18-24,Germany,9,0.128571429,0,unframed
14,vnhsr39l,2021-03-18 10:13:19.081552+00:00,2,14,,Don't Cheat,0,0,0,1,7,1,spotdigz,0,18,187,0,0,1,0,14,International Business and Social Siences,20,3,25-34,Germany,0,0,0,unframed
13,wh4u3tph,2021-03-18 10:13:17.695757+00:00,1,14,Don't Control,,0,0,0,1,7,1,spotdigz,0,18,187,0,0,1,14,0,International Business and Social Siences,10,2,18-24,Germany,0,0,0,unframed
14,vnhsr39l,2021-03-18 10:13:19.081552+00:00,2,28,,Don't Cheat,0,0,0,1,7,2,spotdigz,0,18,187,0,0,1,0,14,International Business and Social Siences,20,3,25-34,Germany,0,0,0,unframed
13,wh4u3tph,2021-03-18 10:13:17.695757+00:00,1,28,Don't Control,,0,0,0,1,7,2,spotdigz,0,18,187,0,0,1,14,0,International Business and Social Siences,10,2,18-24,Germany,0,0,0,unframed
14,vnhsr39l,2021-03-18 10:13:19.081552+00:00,2,42,,Don't Cheat,0,0,0,1,7,3,spotdigz,0,18,187,0,0,1,0,14,International Business and Social Siences,20,3,25-34,Germany,0,0,0,unframed
13,wh4u3tph,2021-03-18 10:13:17.695757+00:00,1,42,Don't Control,,0,0,0,1,7,3,spotdigz,0,18,187,0,0,1,14,0,International Business and Social Siences,10,2,18-24,Germany,0,0,0,unframed
14,vnhsr39l,2021-03-18 10:13:19.081552+00:00,2,56,,Don't Cheat,0,0,0,1,7,4,spotdigz,0,18,187,0,0,1,0,14,International Business and Social Siences,20,3,25-34,Germany,0,0,0,unframed
13,wh4u3tph,2021-03-18 10:13:17.695757+00:00,1,56,Don't Control,,0,0,0,1,7,4,spotdigz,0,18,187,0,0,1,14,0,International Business and Social Siences,10,2,18-24,Germany,0,0,0,unframed
14,vnhsr39l,2021-03-18 10:13:19.081552+00:00,2,70,,Don't Cheat,0,0,0,1,7,5,spotdigz,0,18,187,0,0,1,0,14,International Business and Social Siences,20,3,25-34,Germany,0,0,0,unframed
13,wh4u3tph,2021-03-18 10:13:17.695757+00:00,1,70,Don't Control,,0,0,0,1,7,5,spotdigz,0,18,187,0,0,1,14,0,International Business and Social Siences,10,2,18-24,Germany,0,0,0,unframed
14,vnhsr39l,2021-03-18 10:13:19.081552+00:00,2,84,,Don't Cheat,0,0,0,1,7,6,spotdigz,0,18,187,0,0,1,0,14,International Business and Social Siences,20,3,25-34,Germany,0,0,0,unframed
13,wh4u3tph,2021-03-18 10:13:17.695757+00:00,1,84,Don't Control,,0,0,0,1,7,6,spotdigz,0,18,187,0,0,1,14,0,International Business and Social Siences,10,2,18-24,Germany,0,0,0,unframed
14,vnhsr39l,2021-03-18 10:13:19.081552+00:00,2,98,,Don't Cheat,0,0,0,1,7,7,spotdigz,0,18,187,0,0,1,0,14,International Business and Social Siences,20,3,25-34,Germany,0,0,0,unframed
13,wh4u3tph,2021-03-18 10:13:17.695757+00:00,1,98,Don't Control,,0,0,0,1,7,7,spotdigz,0,18,187,0,0,1,14,0,International Business and Social Siences,10,2,18-24,Germany,0,0,0,unframed
14,vnhsr39l,2021-03-18 10:13:19.081552+00:00,2,112,,Don't Cheat,0,0,0,1,7,8,spotdigz,0,18,187,0,0,1,0,14,International Business and Social Siences,20,3,25-34,Germany,0,0,0,unframed
13,wh4u3tph,2021-03-18 10:13:17.695757+00:00,1,112,Don't Control,,0,0,0,1,7,8,spotdigz,0,18,187,0,0,1,14,0,International Business and Social Siences,10,2,18-24,Germany,0,0,0,unframed
14,vnhsr39l,2021-03-18 10:13:19.081552+00:00,2,126,,Don't Cheat,0,0,0,1,7,9,spotdigz,0,18,187,0,0,1,0,14,International Business and Social Siences,20,3,25-34,Germany,0,0,0,unframed
13,wh4u3tph,2021-03-18 10:13:17.695757+00:00,1,126,Don't Control,,0,0,0,1,7,9,spotdigz,0,18,187,0,0,1,14,0,International Business and Social Siences,10,2,18-24,Germany,0,0,0,unframed
14,vnhsr39l,2021-03-18 10:13:19.081552+00:00,2,140,,Don't Cheat,0,0,0,1,7,10,spotdigz,0,18,187,0,0,1,0,14,International Business and Social Siences,20,3,25-34,Germany,0,0,0,unframed
13,wh4u3tph,2021-03-18 10:13:17.695757+00:00,1,140,Don't Control,,0,0,0,1,7,10,spotdigz,0,18,187,0,0,1,14,0,International Business and Social Siences,10,2,18-24,Germany,0,0,0,unframed
14,vnhsr39l,2021-03-18 10:13:19.081552+00:00,2,154,,Don't Cheat,0,0,0,1,7,11,spotdigz,0,18,187,0,0,1,0,14,International Business and Social Siences,20,3,25-34,Germany,0,0,0,unframed
13,wh4u3tph,2021-03-18 10:13:17.695757+00:00,1,154,Don't Control,,0,0,0,1,7,11,spotdigz,0,18,187,0,0,1,14,0,International Business and Social Siences,10,2,18-24,Germany,0,0,0,unframed
14,vnhsr39l,2021-03-18 10:13:19.081552+00:00,2,168,,Don't Cheat,0,0,0,1,7,12,spotdigz,0,18,187,0,0,1,0,14,International Business and Social Siences,20,3,25-34,Germany,0,0,0,unframed
13,wh4u3tph,2021-03-18 10:13:17.695757+00:00,1,168,Don't Control,,0,0,0,1,7,12,spotdigz,0,18,187,0,0,1,14,0,International Business and Social Siences,10,2,18-24,Germany,0,0,0,unframed
14,vnhsr39l,2021-03-18 10:13:19.081552+00:00,2,182,,Don't Cheat,0,0,0,1,7,13,spotdigz,0,18,187,0,0,1,0,14,International Business and Social Siences,20,3,25-34,Germany,0,0,0,unframed
13,wh4u3tph,2021-03-18 10:13:17.695757+00:00,1,182,Don't Control,,0,0,0,1,7,13,spotdigz,0,18,187,0,0,1,14,0,International Business and Social Siences,10,2,18-24,Germany,0,0,0,unframed
14,vnhsr39l,2021-03-18 10:13:19.081552+00:00,2,196,,Don't Cheat,0,0,0,1,7,14,spotdigz,0,18,187,0,0,1,0,14,International Business and Social Siences,20,3,25-34,Germany,0,0,0,unframed
13,wh4u3tph,2021-03-18 10:13:17.695757+00:00,1,196,Don't Control,,0,0,0,1,7,14,spotdigz,0,18,187,0,0,1,14,0,International Business and Social Siences,10,2,18-24,Germany,0,0,0,unframed
14,vnhsr39l,2021-03-18 10:13:19.081552+00:00,2,210,,Don't Cheat,0,0,0,1,7,15,spotdigz,0,18,187,0,0,1,0,14,International Business and Social Siences,20,3,25-34,Germany,0,0,0,unframed
13,wh4u3tph,2021-03-18 10:13:17.695757+00:00,1,210,Don't Control,,0,0,0,1,7,15,spotdigz,0,18,187,0,0,1,14,0,International Business and Social Siences,10,2,18-24,Germany,0,0,0,unframed
14,vnhsr39l,2021-03-18 10:13:19.081552+00:00,2,224,,Don't Cheat,0,0,0,1,7,16,spotdigz,0,18,187,0,0,1,0,14,International Business and Social Siences,20,3,25-34,Germany,0,0,0,unframed
13,wh4u3tph,2021-03-18 10:13:17.695757+00:00,1,224,Don't Control,,0,0,0,1,7,16,spotdigz,0,18,187,0,0,1,14,0,International Business and Social Siences,10,2,18-24,Germany,0,0,0,unframed
14,vnhsr39l,2021-03-18 10:13:19.081552+00:00,2,238,,Don't Cheat,0,0,0,1,7,17,spotdigz,0,18,187,0,0,1,0,14,International Business and Social Siences,20,3,25-34,Germany,0,0,0,unframed
13,wh4u3tph,2021-03-18 10:13:17.695757+00:00,1,238,Don't Control,,0,0,0,1,7,17,spotdigz,0,18,187,0,0,1,14,0,International Business and Social Siences,10,2,18-24,Germany,0,0,0,unframed
14,vnhsr39l,2021-03-18 10:13:19.081552+00:00,2,252,,Don't Cheat,0,0,0,1,7,18,spotdigz,0,18,187,0,0,1,0,14,International Business and Social Siences,20,3,25-34,Germany,0,0,0,unframed
13,wh4u3tph,2021-03-18 10:13:17.695757+00:00,1,252,Don't Control,,0,0,0,1,7,18,spotdigz,0,18,187,0,0,1,14,0,International Business and Social Siences,10,2,18-24,Germany,0,0,0,unframed
14,vnhsr39l,2021-03-18 10:13:19.081552+00:00,2,266,,Don't Cheat,0,0,0,1,7,19,spotdigz,0,18,187,0,0,1,0,14,International Business and Social Siences,20,3,25-34,Germany,0,0,0,unframed
13,wh4u3tph,2021-03-18 10:13:17.695757+00:00,1,266,Don't Control,,0,0,0,1,7,19,spotdigz,0,18,187,0,0,1,14,0,International Business and Social Siences,10,2,18-24,Germany,0,0,0,unframed
14,vnhsr39l,2021-03-18 10:13:19.081552+00:00,2,280,,Don't Cheat,0,0,0,1,7,20,spotdigz,0,18,187,0,0,1,0,14,International Business and Social Siences,20,3,25-34,Germany,0,0,0,unframed
13,wh4u3tph,2021-03-18 10:13:17.695757+00:00,1,280,Don't Control,,0,0,0,1,7,20,spotdigz,0,18,187,0,0,1,14,0,International Business and Social Siences,10,2,18-24,Germany,0,0,0,unframed
14,vnhsr39l,2021-03-18 10:13:19.081552+00:00,2,294,,Don't Cheat,0,0,0,1,7,21,spotdigz,0,18,187,0,0,1,0,14,International Business and Social Siences,20,3,25-34,Germany,0,0,0,unframed
13,wh4u3tph,2021-03-18 10:13:17.695757+00:00,1,294,Don't Control,,0,0,0,1,7,21,spotdigz,0,18,187,0,0,1,14,0,International Business and Social Siences,10,2,18-24,Germany,0,0,0,unframed
14,vnhsr39l,2021-03-18 10:13:19.081552+00:00,2,308,,Don't Cheat,0,0,0,1,7,22,spotdigz,0,18,187,0,0,1,0,14,International Business and Social Siences,20,3,25-34,Germany,0,0,0,unframed
13,wh4u3tph,2021-03-18 10:13:17.695757+00:00,1,308,Don't Control,,0,0,0,1,7,22,spotdigz,0,18,187,0,0,1,14,0,International Business and Social Siences,10,2,18-24,Germany,0,0,0,unframed
14,vnhsr39l,2021-03-18 10:13:19.081552+00:00,2,322,,Don't Cheat,0,0,0,1,7,23,spotdigz,0,18,187,0,0,1,0,14,International Business and Social Siences,20,3,25-34,Germany,0,0,0,unframed
13,wh4u3tph,2021-03-18 10:13:17.695757+00:00,1,322,Don't Control,,0,0,0,1,7,23,spotdigz,0,18,187,0,0,1,14,0,International Business and Social Siences,10,2,18-24,Germany,0,0,0,unframed
14,vnhsr39l,2021-03-18 10:13:19.081552+00:00,2,336,,Don't Cheat,0,0,0,1,7,24,spotdigz,0,18,187,0,0,1,0,14,International Business and Social Siences,20,3,25-34,Germany,0,0,0,unframed
13,wh4u3tph,2021-03-18 10:13:17.695757+00:00,1,336,Don't Control,,0,0,0,1,7,24,spotdigz,0,18,187,0,0,1,14,0,International Business and Social Siences,10,2,18-24,Germany,0,0,0,unframed
14,vnhsr39l,2021-03-18 10:13:19.081552+00:00,2,350,,Don't Cheat,0,0,0,1,7,25,spotdigz,0,18,187,0,0,1,0,14,International Business and Social Siences,20,3,25-34,Germany,0,0,0,unframed
13,wh4u3tph,2021-03-18 10:13:17.695757+00:00,1,350,Don't Control,,0,0,0,1,7,25,spotdigz,0,18,187,0,0,1,14,0,International Business and Social Siences,10,2,18-24,Germany,0,0,0,unframed
14,vnhsr39l,2021-03-18 10:13:19.081552+00:00,2,364,,Don't Cheat,0,0,0,1,7,26,spotdigz,0,18,187,0,0,1,0,14,International Business and Social Siences,20,3,25-34,Germany,0,0,0,unframed
13,wh4u3tph,2021-03-18 10:13:17.695757+00:00,1,364,Don't Control,,0,0,0,1,7,26,spotdigz,0,18,187,0,0,1,14,0,International Business and Social Siences,10,2,18-24,Germany,0,0,0,unframed
14,vnhsr39l,2021-03-18 10:13:19.081552+00:00,2,378,,Don't Cheat,0,0,0,1,7,27,spotdigz,0,18,187,0,0,1,0,14,International Business and Social Siences,20,3,25-34,Germany,0,0,0,unframed
13,wh4u3tph,2021-03-18 10:13:17.695757+00:00,1,378,Don't Control,,0,0,0,1,7,27,spotdigz,0,18,187,0,0,1,14,0,International Business and Social Siences,10,2,18-24,Germany,0,0,0,unframed
14,vnhsr39l,2021-03-18 10:13:19.081552+00:00,2,392,,Don't Cheat,0,0,0,1,7,28,spotdigz,0,18,187,0,0,1,0,14,International Business and Social Siences,20,3,25-34,Germany,0,0,0,unframed
13,wh4u3tph,2021-03-18 10:13:17.695757+00:00,1,392,Don't Control,,0,0,0,1,7,28,spotdigz,0,18,187,0,0,1,14,0,International Business and Social Siences,10,2,18-24,Germany,0,0,0,unframed
14,vnhsr39l,2021-03-18 10:13:19.081552+00:00,2,406,,Don't Cheat,0,0,0,1,7,29,spotdigz,0,18,187,0,0,1,0,14,International Business and Social Siences,20,3,25-34,Germany,0,0,0,unframed
13,wh4u3tph,2021-03-18 10:13:17.695757+00:00,1,406,Don't Control,,0,0,0,1,7,29,spotdigz,0,18,187,0,0,1,14,0,International Business and Social Siences,10,2,18-24,Germany,0,0,0,unframed
14,vnhsr39l,2021-03-18 10:13:19.081552+00:00,2,420,,Don't Cheat,0,0,0,1,7,30,spotdigz,0,18,187,0,0,1,0,14,International Business and Social Siences,20,3,25-34,Germany,0,0,0,unframed
13,wh4u3tph,2021-03-18 10:13:17.695757+00:00,1,420,Don't Control,,0,0,0,1,7,30,spotdigz,0,18,187,0,0,1,14,0,International Business and Social Siences,10,2,18-24,Germany,0,0,0,unframed
14,vnhsr39l,2021-03-18 10:13:19.081552+00:00,2,434,,Don't Cheat,0,0,0,1,7,31,spotdigz,0,18,187,0,0,1,0,14,International Business and Social Siences,20,3,25-34,Germany,0,0,0,unframed
13,wh4u3tph,2021-03-18 10:13:17.695757+00:00,1,434,Don't Control,,0,0,0,1,7,31,spotdigz,0,18,187,0,0,1,14,0,International Business and Social Siences,10,2,18-24,Germany,0,0,0,unframed
14,vnhsr39l,2021-03-18 10:13:19.081552+00:00,2,448,,Don't Cheat,0,0,0,1,7,32,spotdigz,0,18,187,0,0,1,0,14,International Business and Social Siences,20,3,25-34,Germany,0,0,0,unframed
13,wh4u3tph,2021-03-18 10:13:17.695757+00:00,1,448,Don't Control,,0,0,0,1,7,32,spotdigz,0,18,187,0,0,1,14,0,International Business and Social Siences,10,2,18-24,Germany,0,0,0,unframed
14,vnhsr39l,2021-03-18 10:13:19.081552+00:00,2,462,,Don't Cheat,0,0,0,1,7,33,spotdigz,0,18,187,0,0,1,0,14,International Business and Social Siences,20,3,25-34,Germany,0,0,0,unframed
13,wh4u3tph,2021-03-18 10:13:17.695757+00:00,1,462,Don't Control,,0,0,0,1,7,33,spotdigz,0,18,187,0,0,1,14,0,International Business and Social Siences,10,2,18-24,Germany,0,0,0,unframed
14,vnhsr39l,2021-03-18 10:13:19.081552+00:00,2,476,,Don't Cheat,0,0,0,1,7,34,spotdigz,0,18,187,0,0,1,0,14,International Business and Social Siences,20,3,25-34,Germany,0,0,0,unframed
13,wh4u3tph,2021-03-18 10:13:17.695757+00:00,1,476,Don't Control,,0,0,0,1,7,34,spotdigz,0,18,187,0,0,1,14,0,International Business and Social Siences,10,2,18-24,Germany,0,0,0,unframed
14,vnhsr39l,2021-03-18 10:13:19.081552+00:00,2,490,,Don't Cheat,0,0,0,1,7,35,spotdigz,0,18,187,0,0,1,0,14,International Business and Social Siences,20,3,25-34,Germany,0,0,0,unframed
13,wh4u3tph,2021-03-18 10:13:17.695757+00:00,1,490,Don't Control,,0,0,0,1,7,35,spotdigz,0,18,187,0,0,1,14,0,International Business and Social Siences,10,2,18-24,Germany,0,0,0,unframed
14,vnhsr39l,2021-03-18 10:13:19.081552+00:00,2,504,,Don't Cheat,0,0,0,1,7,36,spotdigz,0,18,187,0,0,1,0,14,International Business and Social Siences,20,3,25-34,Germany,0,0,0,unframed
13,wh4u3tph,2021-03-18 10:13:17.695757+00:00,1,504,Don't Control,,0,0,0,1,7,36,spotdigz,0,18,187,0,0,1,14,0,International Business and Social Siences,10,2,18-24,Germany,0,0,0,unframed
14,vnhsr39l,2021-03-18 10:13:19.081552+00:00,2,518,,Don't Cheat,0,0,0,1,7,37,spotdigz,0,18,187,0,0,1,0,14,International Business and Social Siences,20,3,25-34,Germany,0,0,0,unframed
13,wh4u3tph,2021-03-18 10:13:17.695757+00:00,1,518,Don't Control,,0,0,0,1,7,37,spotdigz,0,18,187,0,0,1,14,0,International Business and Social Siences,10,2,18-24,Germany,0,0,0,unframed
14,vnhsr39l,2021-03-18 10:13:19.081552+00:00,2,532,,Don't Cheat,0,0,0,1,7,38,spotdigz,0,18,187,0,0,1,0,14,International Business and Social Siences,20,3,25-34,Germany,0,0,0,unframed
13,wh4u3tph,2021-03-18 10:13:17.695757+00:00,1,532,Don't Control,,0,0,0,1,7,38,spotdigz,0,18,187,0,0,1,14,0,International Business and Social Siences,10,2,18-24,Germany,0,0,0,unframed
14,vnhsr39l,2021-03-18 10:13:19.081552+00:00,2,546,,Don't Cheat,0,0,0,1,7,39,spotdigz,0,18,187,0,0,1,0,14,International Business and Social Siences,20,3,25-34,Germany,0,0,0,unframed
13,wh4u3tph,2021-03-18 10:13:17.695757+00:00,1,546,Don't Control,,0,0,0,1,7,39,spotdigz,0,18,187,0,0,1,14,0,International Business and Social Siences,10,2,18-24,Germany,0,0,0,unframed
14,vnhsr39l,2021-03-18 10:13:19.081552+00:00,2,560,,Don't Cheat,0,0,0,1,7,40,spotdigz,0,18,187,0,0,1,0,14,International Business and Social Siences,20,3,25-34,Germany,0,0,0,unframed
13,wh4u3tph,2021-03-18 10:13:17.695757+00:00,1,560,Don't Control,,0,0,0,1,7,40,spotdigz,0,18,187,0,0,1,14,0,International Business and Social Siences,10,2,18-24,Germany,0,0,0,unframed
14,vnhsr39l,2021-03-18 10:13:19.081552+00:00,2,574,,Don't Cheat,0,0,0,1,7,41,spotdigz,0,18,187,0,0,1,0,14,International Business and Social Siences,20,3,25-34,Germany,0,0,0,unframed
13,wh4u3tph,2021-03-18 10:13:17.695757+00:00,1,574,Don't Control,,0,0,0,1,7,41,spotdigz,0,18,187,0,0,1,14,0,International Business and Social Siences,10,2,18-24,Germany,0,0,0,unframed
14,vnhsr39l,2021-03-18 10:13:19.081552+00:00,2,588,,Don't Cheat,0,0,0,1,7,42,spotdigz,0,18,187,0,0,1,0,14,International Business and Social Siences,20,3,25-34,Germany,0,0,0,unframed
13,wh4u3tph,2021-03-18 10:13:17.695757+00:00,1,588,Don't Control,,0,0,0,1,7,42,spotdigz,0,18,187,0,0,1,14,0,International Business and Social Siences,10,2,18-24,Germany,0,0,0,unframed
14,vnhsr39l,2021-03-18 10:13:19.081552+00:00,2,602,,Don't Cheat,0,0,0,1,7,43,spotdigz,0,18,187,0,0,1,0,14,International Business and Social Siences,20,3,25-34,Germany,0,0,0,unframed
13,wh4u3tph,2021-03-18 10:13:17.695757+00:00,1,602,Don't Control,,0,0,0,1,7,43,spotdigz,0,18,187,0,0,1,14,0,International Business and Social Siences,10,2,18-24,Germany,0,0,0,unframed
14,vnhsr39l,2021-03-18 10:13:19.081552+00:00,2,616,,Don't Cheat,0,0,0,1,7,44,spotdigz,0,18,187,0,0,1,0,14,International Business and Social Siences,20,3,25-34,Germany,0,0,0,unframed
13,wh4u3tph,2021-03-18 10:13:17.695757+00:00,1,616,Don't Control,,0,0,0,1,7,44,spotdigz,0,18,187,0,0,1,14,0,International Business and Social Siences,10,2,18-24,Germany,0,0,0,unframed
14,vnhsr39l,2021-03-18 10:13:19.081552+00:00,2,630,,Don't Cheat,0,0,0,1,7,45,spotdigz,0,18,187,0,0,1,0,14,International Business and Social Siences,20,3,25-34,Germany,0,0,0,unframed
13,wh4u3tph,2021-03-18 10:13:17.695757+00:00,1,630,Don't Control,,0,0,0,1,7,45,spotdigz,0,18,187,0,0,1,14,0,International Business and Social Siences,10,2,18-24,Germany,0,0,0,unframed
14,vnhsr39l,2021-03-18 10:13:19.081552+00:00,2,644,,Don't Cheat,0,0,0,1,7,46,spotdigz,0,18,187,0,0,1,0,14,International Business and Social Siences,20,3,25-34,Germany,0,0,0,unframed
13,wh4u3tph,2021-03-18 10:13:17.695757+00:00,1,644,Don't Control,,0,0,0,1,7,46,spotdigz,0,18,187,0,0,1,14,0,International Business and Social Siences,10,2,18-24,Germany,0,0,0,unframed
14,vnhsr39l,2021-03-18 10:13:19.081552+00:00,2,658,,Don't Cheat,0,0,0,1,7,47,spotdigz,0,18,187,0,0,1,0,14,International Business and Social Siences,20,3,25-34,Germany,0,0,0,unframed
13,wh4u3tph,2021-03-18 10:13:17.695757+00:00,1,658,Don't Control,,0,0,0,1,7,47,spotdigz,0,18,187,0,0,1,14,0,International Business and Social Siences,10,2,18-24,Germany,0,0,0,unframed
14,vnhsr39l,2021-03-18 10:13:19.081552+00:00,2,672,,Don't Cheat,0,0,0,1,7,48,spotdigz,0,18,187,0,0,1,0,14,International Business and Social Siences,20,3,25-34,Germany,0,0,0,unframed
13,wh4u3tph,2021-03-18 10:13:17.695757+00:00,1,672,Don't Control,,0,0,0,1,7,48,spotdigz,0,18,187,0,0,1,14,0,International Business and Social Siences,10,2,18-24,Germany,0,0,0,unframed
14,vnhsr39l,2021-03-18 10:13:19.081552+00:00,2,686,,Don't Cheat,0,0,0,1,7,49,spotdigz,0,18,187,0,0,1,0,14,International Business and Social Siences,20,3,25-34,Germany,0,0,0,unframed
13,wh4u3tph,2021-03-18 10:13:17.695757+00:00,1,686,Don't Control,,0,0,0,1,7,49,spotdigz,0,18,187,0,0,1,14,0,International Business and Social Siences,10,2,18-24,Germany,0,0,0,unframed
14,vnhsr39l,2021-03-18 10:13:19.081552+00:00,2,700,,Don't Cheat,0,0,0,1,7,50,spotdigz,0,18,187,0,0,1,0,14,International Business and Social Siences,20,3,25-34,Germany,0,0,0,unframed
13,wh4u3tph,2021-03-18 10:13:17.695757+00:00,1,700,Don't Control,,0,0,0,1,7,50,spotdigz,0,18,187,0,0,1,14,0,International Business and Social Siences,10,2,18-24,Germany,0,0,0,unframed
14,vnhsr39l,2021-03-18 10:13:19.081552+00:00,2,714,,Don't Cheat,0,0,0,1,7,51,spotdigz,0,18,187,0,0,1,0,14,International Business and Social Siences,20,3,25-34,Germany,0,0,0,unframed
13,wh4u3tph,2021-03-18 10:13:17.695757+00:00,1,714,Don't Control,,0,0,0,1,7,51,spotdigz,0,18,187,0,0,1,14,0,International Business and Social Siences,10,2,18-24,Germany,0,0,0,unframed
14,vnhsr39l,2021-03-18 10:13:19.081552+00:00,2,728,,Don't Cheat,0,0,0,1,7,52,spotdigz,0,18,187,0,0,1,0,14,International Business and Social Siences,20,3,25-34,Germany,0,0,0,unframed
13,wh4u3tph,2021-03-18 10:13:17.695757+00:00,1,728,Don't Control,,0,0,0,1,7,52,spotdigz,0,18,187,0,0,1,14,0,International Business and Social Siences,10,2,18-24,Germany,0,0,0,unframed
14,vnhsr39l,2021-03-18 10:13:19.081552+00:00,2,742,,Don't Cheat,0,0,0,1,7,53,spotdigz,0,18,187,0,0,1,0,14,International Business and Social Siences,20,3,25-34,Germany,0,0,0,unframed
13,wh4u3tph,2021-03-18 10:13:17.695757+00:00,1,742,Don't Control,,0,0,0,1,7,53,spotdigz,0,18,187,0,0,1,14,0,International Business and Social Siences,10,2,18-24,Germany,0,0,0,unframed
14,vnhsr39l,2021-03-18 10:13:19.081552+00:00,2,756,,Don't Cheat,0,0,0,1,7,54,spotdigz,0,18,187,0,0,1,0,14,International Business and Social Siences,20,3,25-34,Germany,0,0,0,unframed
13,wh4u3tph,2021-03-18 10:13:17.695757+00:00,1,756,Don't Control,,0,0,0,1,7,54,spotdigz,0,18,187,0,0,1,14,0,International Business and Social Siences,10,2,18-24,Germany,0,0,0,unframed
14,vnhsr39l,2021-03-18 10:13:19.081552+00:00,2,770,,Don't Cheat,0,0,0,1,7,55,spotdigz,0,18,187,0,0,1,0,14,International Business and Social Siences,20,3,25-34,Germany,0,0,0,unframed
13,wh4u3tph,2021-03-18 10:13:17.695757+00:00,1,770,Don't Control,,0,0,0,1,7,55,spotdigz,0,18,187,0,0,1,14,0,International Business and Social Siences,10,2,18-24,Germany,0,0,0,unframed
14,vnhsr39l,2021-03-18 10:13:19.081552+00:00,2,784,,Don't Cheat,0,0,0,1,7,56,spotdigz,0,18,187,0,0,1,0,14,International Business and Social Siences,20,3,25-34,Germany,0,0,0,unframed
13,wh4u3tph,2021-03-18 10:13:17.695757+00:00,1,784,Don't Control,,0,0,0,1,7,56,spotdigz,0,18,187,0,0,1,14,0,International Business and Social Siences,10,2,18-24,Germany,0,0,0,unframed
14,vnhsr39l,2021-03-18 10:13:19.081552+00:00,2,798,,Don't Cheat,0,0,0,1,7,57,spotdigz,0,18,187,0,0,1,0,14,International Business and Social Siences,20,3,25-34,Germany,0,0,0,unframed
13,wh4u3tph,2021-03-18 10:13:17.695757+00:00,1,798,Don't Control,,0,0,0,1,7,57,spotdigz,0,18,187,0,0,1,14,0,International Business and Social Siences,10,2,18-24,Germany,0,0,0,unframed
14,vnhsr39l,2021-03-18 10:13:19.081552+00:00,2,812,,Don't Cheat,0,0,0,1,7,58,spotdigz,0,18,187,0,0,1,0,14,International Business and Social Siences,20,3,25-34,Germany,0,0,0,unframed
13,wh4u3tph,2021-03-18 10:13:17.695757+00:00,1,812,Don't Control,,0,0,0,1,7,58,spotdigz,0,18,187,0,0,1,14,0,International Business and Social Siences,10,2,18-24,Germany,0,0,0,unframed
14,vnhsr39l,2021-03-18 10:13:19.081552+00:00,2,826,,Don't Cheat,0,0,0,1,7,59,spotdigz,0,18,187,0,0,1,0,14,International Business and Social Siences,20,3,25-34,Germany,0,0,0,unframed
13,wh4u3tph,2021-03-18 10:13:17.695757+00:00,1,826,Don't Control,,0,0,0,1,7,59,spotdigz,0,18,187,0,0,1,14,0,International Business and Social Siences,10,2,18-24,Germany,0,0,0,unframed
