,lambda,p1_s1,p1_s2,p2_s1,p2_s2
10546,10.546,0.210952079077111,0.789047920922889,0.2395758576634423,0.7604241423365578
10547,10.547,0.21095099191797162,0.7890490080820284,0.23957679440928617,0.7604232055907139
10548,10.548,0.21094990497382043,0.7890500950261795,0.23957773098752355,0.7604222690124763
10549,10.549,0.21094881824459422,0.7890511817554059,0.23957866739819922,0.7604213326018008
10550,10.55,0.21094773173022882,0.7890522682697713,0.23957960364135805,0.7604203963586419
10551,10.551,0.21094664543066133,0.7890533545693388,0.23958053971704457,0.7604194602829554
10552,10.552,0.21094555934582784,0.7890544406541722,0.23958147562530369,0.7604185243746963
10553,10.553,0.21094447347566528,0.7890555265243347,0.23958241136618,0.76041758863382
10554,10.554,0.21094338782011,0.78905661217989,0.23958334693971828,0.7604166530602818
10555,10.555,0.21094230237909875,0.7890576976209012,0.23958428234596302,0.7604157176540369
10556,10.556000000000001,0.21094121715256803,0.7890587828474319,0.23958521758495888,0.7604147824150411
10557,10.557,0.21094013214045443,0.7890598678595455,0.2395861526567506,0.7604138473432493
10558,10.558,0.210939047342695,0.7890609526573049,0.2395870875613831,0.760412912438617
10559,10.559000000000001,0.21093796275922613,0.7890620372407737,0.23958802229890036,0.7604119777010996
10560,10.56,0.21093687838998462,0.7890631216100153,0.2395889568693474,0.7604110431306527
10561,10.561,0.2109357942349073,0.7890642057650927,0.23958989127276864,0.7604101087272314
10562,10.562,0.21093471029393063,0.7890652897060693,0.2395908255092087,0.7604091744907914
10563,10.563,0.21093362656699194,0.789066373433008,0.23959175957871215,0.7604082404212879
10564,10.564,0.21093254305402778,0.7890674569459721,0.23959269348132356,0.7604073065186765
10565,10.565,0.210931459754975,0.789068540245025,0.23959362721708694,0.7604063727829131
10566,10.566,0.2109303766697705,0.7890696233302295,0.23959456078604774,0.7604054392139523
10567,10.567,0.21092929379835118,0.7890707062016489,0.23959549418824932,0.7604045058117507
10568,10.568,0.21092821114065413,0.7890717888593458,0.23959642742373702,0.760403572576263
10569,10.569,0.2109271286966161,0.789072871303384,0.23959736049255487,0.7604026395074451
10570,10.57,0.21092604646617413,0.7890739535338258,0.23959829339474736,0.7604017066052525
10571,10.571,0.21092496444926534,0.7890750355507348,0.2395992261303591,0.7604007738696409
10572,10.572000000000001,0.21092388264582643,0.7890761173541736,0.2396001586994343,0.7603998413005658
10573,10.573,0.21092280105579478,0.7890771989442052,0.23960109110201736,0.7603989088979827
10574,10.574,0.2109217196791074,0.7890782803208927,0.23960202333815275,0.7603979766618472
10575,10.575000000000001,0.21092063851570142,0.7890793614842986,0.23960295540788482,0.7603970445921152
10576,10.576,0.21091955756551387,0.7890804424344862,0.23960388731125742,0.7603961126887426
10577,10.577,0.21091847682848214,0.7890815231715179,0.23960481904831565,0.7603951809516843
10578,10.578,0.21091739630454295,0.789082603695457,0.23960575061910339,0.7603942493808965
10579,10.579,0.2109163159936337,0.7890836840063662,0.2396066820236649,0.760393317976335
10580,10.58,0.21091523589569194,0.7890847641043081,0.23960761326204463,0.7603923867379554
10581,10.581,0.21091415601065447,0.7890858439893456,0.23960854433428674,0.7603914556657131
10582,10.582,0.21091307633845902,0.7890869236615411,0.23960947524043544,0.7603905247595646
10583,10.583,0.21091199687904244,0.7890880031209576,0.23961040598053512,0.7603895940194648
10584,10.584,0.2109109176323424,0.7890890823676576,0.23961133655462982,0.7603886634453701
10585,10.585,0.21090983859829598,0.7890901614017041,0.23961226696276383,0.7603877330372362
10586,10.586,0.2109087597768409,0.789091240223159,0.23961319720498128,0.7603868027950187
10587,10.587,0.21090768116791397,0.789092318832086,0.2396141272813263,0.7603858727186736
10588,10.588000000000001,0.21090660277145318,0.7890933972285468,0.23961505719184312,0.7603849428081569
10589,10.589,0.2109055245873958,0.7890944754126042,0.2396159869365758,0.7603840130634242
10590,10.59,0.21090444661567925,0.7890955533843207,0.23961691651556838,0.7603830834844316
10591,10.591000000000001,0.21090336885624117,0.7890966311437588,0.23961784592886542,0.7603821540711346
10592,10.592,0.21090229130901894,0.7890977086909811,0.2396187751765105,0.7603812248234895
10593,10.593,0.21090121397395026,0.7890987860260498,0.23961970425854787,0.7603802957414522
10594,10.594,0.21090013685097236,0.7890998631490276,0.23962063317502144,0.7603793668249786
10595,10.595,0.21089905994002323,0.7891009400599768,0.23962156192597572,0.7603784380740243
10596,10.596,0.21089798324104014,0.7891020167589599,0.23962249051145426,0.7603775094885458
10597,10.597,0.210896906753961,0.789103093246039,0.23962341893150121,0.7603765810684988
10598,10.598,0.21089583047872343,0.7891041695212766,0.23962434718616038,0.7603756528138397
10599,10.599,0.21089475441526498,0.789105245584735,0.23962527527547622,0.7603747247245238
10600,10.6,0.21089367856352353,0.7891063214364765,0.23962620319949232,0.7603737968005077
10601,10.601,0.21089260292343692,0.7891073970765631,0.2396271309582528,0.7603728690417472
10602,10.602,0.21089152749494242,0.7891084725050576,0.2396280585518013,0.7603719414481988
10603,10.603,0.2108904522779785,0.7891095477220215,0.239628985980182,0.7603710140198181
10604,10.604000000000001,0.21088937727248244,0.7891106227275175,0.23962991324343905,0.7603700867565609
10605,10.605,0.21088830247839224,0.7891116975216078,0.2396308403416158,0.7603691596583843
10606,10.606,0.21088722789564587,0.7891127721043542,0.23963176727475627,0.7603682327252437
10607,10.607000000000001,0.21088615352418122,0.7891138464758188,0.23963269404290452,0.7603673059570955
10608,10.608,0.21088507936393597,0.789114920636064,0.23963362064610433,0.7603663793538956
10609,10.609,0.2108840054148483,0.7891159945851517,0.23963454708439935,0.7603654529156006
10610,10.61,0.21088293167685607,0.7891170683231439,0.23963547335783353,0.7603645266421665
10611,10.611,0.21088185814989707,0.7891181418501029,0.2396363994664506,0.7603636005335493
10612,10.612,0.21088078483390968,0.7891192151660903,0.23963732541029448,0.7603626745897055
10613,10.613,0.21087971172883196,0.789120288271168,0.23963825118940874,0.7603617488105912
10614,10.614,0.21087863883460153,0.7891213611653985,0.23963917680383712,0.7603608231961628
10615,10.615,0.21087756615115666,0.7891224338488434,0.2396401022536237,0.7603598977463762
10616,10.616,0.21087649367843575,0.7891235063215644,0.23964102753881183,0.7603589724611881
10617,10.617,0.21087542141637639,0.7891245785836235,0.23964195265944532,0.7603580473405547
10618,10.618,0.21087434936491734,0.7891256506350827,0.23964287761556788,0.7603571223844321
10619,10.619,0.21087327752399604,0.789126722476004,0.23964380240722316,0.7603561975927768
10620,10.620000000000001,0.21087220589355152,0.7891277941064485,0.23964472703445475,0.7603552729655453
10621,10.621,0.2108711344735212,0.7891288655264787,0.2396456514973064,0.7603543485026937
10622,10.622,0.21087006326384417,0.7891299367361558,0.23964657579582155,0.7603534242041784
10623,10.623000000000001,0.21086899226445827,0.7891310077355418,0.2396474999300441,0.7603525000699559
10624,10.624,0.21086792147530137,0.7891320785246986,0.23964842390001742,0.7603515760999825
10625,10.625,0.21086685089631246,0.7891331491036875,0.23964934770578533,0.7603506522942146
10626,10.626,0.21086578052742988,0.7891342194725702,0.23965027134739092,0.7603497286526091
10627,10.627,0.21086471036859147,0.7891352896314086,0.23965119482487812,0.7603488051751219
10628,10.628,0.21086364041973582,0.7891363595802642,0.23965211813829052,0.7603478818617094
10629,10.629,0.2108625706808016,0.7891374293191984,0.23965304128767118,0.7603469587123289
10630,10.63,0.2108615011517271,0.7891384988482728,0.23965396427306446,0.7603460357269355
10631,10.631,0.2108604318324507,0.7891395681675493,0.23965488709451271,0.7603451129054872
10632,10.632,0.21085936272291123,0.7891406372770887,0.23965580975206027,0.7603441902479398
10633,10.633000000000001,0.21085829382304647,0.7891417061769535,0.2396567322457504,0.7603432677542495
10634,10.634,0.21085722513279587,0.7891427748672042,0.23965765457562643,0.7603423454243736
10635,10.635,0.21085615665209728,0.7891438433479028,0.23965857674173152,0.7603414232582686
10636,10.636000000000001,0.21085508838088968,0.7891449116191104,0.23965949874410952,0.7603405012558905
10637,10.637,0.21085402031911155,0.7891459796808884,0.2396604205828037,0.7603395794171963
10638,10.638,0.2108529524667015,0.7891470475332986,0.23966134225785748,0.7603386577421425
10639,10.639,0.2108518848235983,0.7891481151764017,0.23966226376931393,0.760337736230686
10640,10.64,0.2108508173897405,0.7891491826102596,0.23966318511721688,0.760336814882783
10641,10.641,0.21084975016506693,0.7891502498349331,0.2396641063016094,0.7603358936983906
10642,10.642,0.21084868314951616,0.7891513168504838,0.23966502732253464,0.7603349726774653
10643,10.643,0.21084761634302704,0.789152383656973,0.23966594818003634,0.7603340518199637
10644,10.644,0.2108465497455385,0.7891534502544615,0.23966686887415725,0.7603331311258429
10645,10.645,0.2108454833569888,0.7891545166430112,0.2396677894049409,0.7603322105950592
10646,10.646,0.21084441717731747,0.7891555828226825,0.23966870977243065,0.7603312902275694
10647,10.647,0.21084335120646303,0.789156648793537,0.2396696299766697,0.7603303700233304
10648,10.648,0.21084228544436395,0.789157714555636,0.2396705500177012,0.7603294499822988
10649,10.649000000000001,0.21084121989096002,0.78915878010904,0.23967146989556837,0.7603285301044316
10650,10.65,0.21084015454618948,0.7891598454538105,0.23967238961031456,0.7603276103896854
10651,10.651,0.21083908940999146,0.7891609105900086,0.2396733091619826,0.7603266908380173
10652,10.652000000000001,0.21083802448230488,0.7891619755176951,0.23967422855061593,0.7603257714493841
10653,10.653,0.21083695976306885,0.7891630402369313,0.2396751477762579,0.7603248522237421
10654,10.654,0.21083589525222227,0.7891641047477778,0.23967606683895099,0.7603239331610491
10655,10.655,0.2108348309497043,0.7891651690502957,0.2396769857387391,0.7603230142612608
10656,10.656,0.21083376685545388,0.7891662331445461,0.23967790447566464,0.7603220955243353
10657,10.657,0.2108327029694103,0.7891672970305897,0.23967882304977126,0.7603211769502288
10658,10.658,0.2108316392915122,0.7891683607084877,0.23967974146110166,0.7603202585388983
10659,10.659,0.21083057582169917,0.7891694241783008,0.23968065970969887,0.7603193402903011
10660,10.66,0.21082951255991034,0.7891704874400898,0.23968157779560653,0.7603184222043935
10661,10.661,0.21082844950608445,0.7891715504939155,0.23968249571886707,0.760317504281133
10662,10.662,0.21082738666016124,0.7891726133398388,0.2396834134795235,0.7603165865204765
10663,10.663,0.21082632402207985,0.7891736759779202,0.2396843310776192,0.7603156689223808
10664,10.664,0.21082526159177917,0.7891747384082209,0.23968524851319672,0.7603147514868033
10665,10.665000000000001,0.2108241993691988,0.7891758006308012,0.23968616578629945,0.7603138342137006
10666,10.666,0.21082313735427796,0.7891768626457222,0.2396870828969701,0.76031291710303
10667,10.667,0.21082207554695614,0.7891779244530439,0.23968799984525155,0.7603120001547484
10668,10.668000000000001,0.21082101394717195,0.7891789860528281,0.2396889166311871,0.7603110833688129
10669,10.669,0.21081995255486585,0.7891800474451341,0.23968983325481905,0.7603101667451809
10670,10.67,0.21081889136997636,0.7891811086300236,0.2396907497161909,0.760309250283809
10671,10.671,0.21081783039244348,0.7891821696075565,0.23969166601534525,0.7603083339846547
10672,10.672,0.2108167696222063,0.7891832303777937,0.2396925821523248,0.7603074178476752
10673,10.673,0.21081570905920433,0.7891842909407957,0.2396934981271727,0.7603065018728272
10674,10.674,0.21081464870337713,0.7891853512966229,0.23969441393993163,0.7603055860600684
10675,10.675,0.2108135885546643,0.7891864114453356,0.23969532959064452,0.7603046704093556
10676,10.676,0.21081252861300517,0.7891874713869949,0.23969624507935408,0.760303754920646
10677,10.677,0.2108114688783394,0.7891885311216605,0.23969716040610292,0.7603028395938971
10678,10.678,0.21081040935060671,0.7891895906493933,0.23969807557093412,0.7603019244290659
10679,10.679,0.21080935002974635,0.7891906499702537,0.23969899057389066,0.7603010094261092
10680,10.68,0.21080829091569822,0.7891917090843018,0.23969990541501462,0.7603000945849854
10681,10.681000000000001,0.21080723200840196,0.789192767991598,0.239700820094349,0.760299179905651
10682,10.682,0.21080617330779694,0.7891938266922031,0.2397017346119367,0.7602982653880633
10683,10.683,0.2108051148138234,0.7891948851861766,0.23970264896782031,0.7602973510321798
10684,10.684000000000001,0.2108040565264206,0.7891959434735796,0.23970356316204264,0.7602964368379573
10685,10.685,0.21080299844552858,0.7891970015544714,0.23970447719464577,0.7602955228053543
10686,10.686,0.21080194057108678,0.7891980594289132,0.23970539106567335,0.7602946089343267
10687,10.687,0.21080088290303536,0.7891991170969647,0.23970630477516708,0.760293695224833
10688,10.688,0.21079982544131387,0.7892001745586862,0.2397072183231702,0.7602927816768298
10689,10.689,0.21079876818586238,0.7892012318141376,0.2397081317097249,0.7602918682902752
10690,10.69,0.21079771113662038,0.7892022888633796,0.23970904493487427,0.7602909550651258
10691,10.691,0.21079665429352828,0.7892033457064717,0.23970995799866054,0.7602900420013395
10692,10.692,0.21079559765652559,0.7892044023434744,0.239710870901126,0.7602891290988739
10693,10.693,0.21079454122555244,0.7892054587744476,0.23971178364231394,0.7602882163576861
10694,10.694,0.21079348500054818,0.7892065149994518,0.2397126962222663,0.7602873037777338
10695,10.695,0.21079242898145392,0.7892075710185461,0.23971360864102562,0.7602863913589744
10696,10.696,0.21079137316820867,0.7892086268317913,0.23971452089863476,0.7602854791013651
10697,10.697000000000001,0.210790317560753,0.789209682439247,0.23971543299513615,0.7602845670048638
10698,10.698,0.21078926215902674,0.7892107378409732,0.2397163449305719,0.7602836550694281
10699,10.699,0.21078820696297007,0.7892117930370299,0.23971725670498467,0.7602827432950153
10700,10.700000000000001,0.2107871519725227,0.7892128480274773,0.239718168318417,0.760281831681583
10701,10.701,0.21078609718762542,0.7892139028123746,0.23971907977091128,0.7602809202290888
10702,10.702,0.210785042608218,0.789214957391782,0.2397199910625101,0.7602800089374898
10703,10.703,0.21078398823424022,0.7892160117657598,0.2397209021932554,0.7602790978067446
10704,10.704,0.21078293406563298,0.789217065934367,0.2397218131631899,0.76027818683681
10705,10.705,0.21078188010233603,0.7892181198976639,0.23972272397235625,0.7602772760276438
10706,10.706,0.21078082634428968,0.7892191736557103,0.239723634620796,0.7602763653792041
10707,10.707,0.21077977279143445,0.7892202272085656,0.23972454510855212,0.7602754548914478
10708,10.708,0.21077871944371043,0.7892212805562896,0.23972545543566687,0.7602745445643332
10709,10.709,0.21077766630105765,0.7892223336989423,0.23972636560218236,0.7602736343978176
10710,10.71,0.210776613363417,0.7892233866365831,0.23972727560814125,0.7602727243918588
10711,10.711,0.21077556063072847,0.7892244393692716,0.23972818545358512,0.7602718145464148
10712,10.712,0.21077450810293222,0.7892254918970678,0.23972909513855714,0.7602709048614428
10713,10.713000000000001,0.21077345577996895,0.789226544220031,0.2397300046630988,0.7602699953369013
10714,10.714,0.21077240366177924,0.7892275963382208,0.23973091402725263,0.7602690859727473
10715,10.715,0.21077135174830308,0.7892286482516968,0.23973182323106124,0.7602681767689388
10716,10.716000000000001,0.2107703000394813,0.7892296999605187,0.23973273227456607,0.760267267725434
10717,10.717,0.2107692485352543,0.7892307514647458,0.23973364115780996,0.76026635884219
10718,10.718,0.21076819723556264,0.7892318027644374,0.23973454988083476,0.7602654501191652
10719,10.719,0.21076714614034658,0.7892328538596535,0.23973545844368283,0.7602645415563172
10720,10.72,0.2107660952495469,0.7892339047504531,0.23973636684639602,0.7602636331536039
10721,10.721,0.2107650445631041,0.7892349554368958,0.23973727508901682,0.7602627249109831
10722,10.722,0.21076399408095894,0.789236005919041,0.2397381831715869,0.7602618168284131
10723,10.723,0.21076294380305166,0.7892370561969483,0.23973909109414918,0.7602609089058507
10724,10.724,0.21076189372932347,0.7892381062706766,0.23973999885674485,0.7602600011432551
10725,10.725,0.21076084385971455,0.7892391561402855,0.23974090645941637,0.7602590935405836
10726,10.726,0.21075979419416577,0.7892402058058343,0.2397418139022059,0.7602581860977942
10727,10.727,0.21075874473261805,0.7892412552673819,0.23974272118515544,0.7602572788148445
10728,10.728,0.21075769547501164,0.7892423045249883,0.23974362830830703,0.760256371691693
10729,10.729000000000001,0.2107566464212879,0.7892433535787121,0.2397445352717024,0.7602554647282975
10730,10.73,0.21075559757138734,0.7892444024286127,0.23974544207538387,0.760254557924616
10731,10.731,0.21075454892525056,0.7892454510747494,0.23974634871939343,0.7602536512806066
10732,10.732000000000001,0.21075350048281852,0.7892464995171815,0.2397472552037729,0.7602527447962271
10733,10.733,0.21075245224403205,0.789247547755968,0.2397481615285643,0.7602518384714357
10734,10.734,0.21075140420883234,0.7892485957911677,0.2397490676938096,0.7602509323061905
10735,10.735,0.2107503563771598,0.7892496436228401,0.23974997369955073,0.7602500263004492
10736,10.736,0.21074930874895575,0.7892506912510443,0.2397508795458294,0.7602491204541706
10737,10.737,0.21074826132416083,0.7892517386758392,0.23975178523268792,0.7602482147673122
10738,10.738,0.21074721410271635,0.7892527858972836,0.2397526907601678,0.7602473092398322
10739,10.739,0.210746167084563,0.789253832915437,0.2397535961283111,0.7602464038716888
10740,10.74,0.21074512026964196,0.789254879730358,0.23975450133715986,0.7602454986628402
10741,10.741,0.21074407365789402,0.789255926342106,0.23975540638675535,0.7602445936132447
10742,10.742,0.21074302724926064,0.7892569727507394,0.23975631127713995,0.76024368872286
10743,10.743,0.21074198104368255,0.7892580189563174,0.2397572160083553,0.7602427839916447
10744,10.744,0.210740935041101,0.789259064958899,0.23975812058044327,0.7602418794195568
10745,10.745000000000001,0.21073988924145712,0.7892601107585429,0.2397590249934454,0.7602409750065545
10746,10.746,0.2107388436446921,0.7892611563553079,0.23975992924740358,0.7602400707525965
10747,10.747,0.21073779825074704,0.7892622017492529,0.23976083334235967,0.7602391666576404
10748,10.748000000000001,0.21073675305956316,0.7892632469404368,0.2397617372783553,0.7602382627216446
10749,10.749,0.21073570807108144,0.7892642919289186,0.23976264105543219,0.7602373589445678
10750,10.75,0.21073466328524362,0.7892653367147564,0.23976354467363215,0.7602364553263677
10751,10.751,0.2107336187019905,0.7892663812980095,0.23976444813299677,0.7602355518670032
10752,10.752,0.21073257432126385,0.7892674256787362,0.23976535143356792,0.760234648566432
10753,10.753,0.21073153014300414,0.7892684698569958,0.239766254575387,0.760233745424613
10754,10.754,0.21073048616715365,0.7892695138328464,0.23976715755849598,0.7602328424415041
10755,10.755,0.21072944239365313,0.7892705576063468,0.23976806038293613,0.7602319396170638
10756,10.756,0.21072839882244435,0.7892716011775556,0.23976896304874948,0.7602310369512506
10757,10.757,0.21072735545346818,0.7892726445465318,0.23976986555597707,0.7602301344440229
10758,10.758000000000001,0.21072631228666694,0.7892736877133331,0.23977076790466106,0.7602292320953389
10759,10.759,0.21072526932198093,0.7892747306780191,0.23977167009484274,0.7602283299051573
10760,10.76,0.21072422655935227,0.7892757734406477,0.23977257212656397,0.760227427873436
10761,10.761000000000001,0.21072318399872245,0.7892768160012775,0.23977347399986582,0.7602265260001342
10762,10.762,0.21072214164003264,0.7892778583599673,0.23977437571479027,0.7602256242852097
10763,10.763,0.2107210994832249,0.7892789005167752,0.23977527727137848,0.7602247227286215
10764,10.764,0.2107200575282405,0.7892799424717595,0.2397761786696724,0.7602238213303276
10765,10.765,0.21071901577502117,0.7892809842249788,0.23977707990971317,0.7602229200902868
10766,10.766,0.21071797422350785,0.7892820257764921,0.23977798099154232,0.7602220190084577
10767,10.767,0.21071693287364324,0.7892830671263568,0.23977888191520147,0.7602211180847984
10768,10.768,0.2107158917253682,0.7892841082746317,0.23977978268073172,0.7602202173192683
10769,10.769,0.21071485077862426,0.7892851492213757,0.23978068328817503,0.760219316711825
10770,10.77,0.21071381003335382,0.7892861899666461,0.23978158373757263,0.7602184162624274
10771,10.771,0.21071276948949821,0.7892872305105018,0.23978248402896565,0.7602175159710344
10772,10.772,0.2107117291469993,0.7892882708530007,0.23978338416239572,0.7602166158376041
10773,10.773,0.21071068900579848,0.7892893109942015,0.23978428413790423,0.7602157158620957
10774,10.774000000000001,0.21070964906583817,0.7892903509341619,0.23978518395553233,0.7602148160444676
10775,10.775,0.21070860932705932,0.7892913906729407,0.23978608361532164,0.7602139163846784
10776,10.776,0.2107075697894047,0.7892924302105954,0.2397869831173134,0.7602130168826865
10777,10.777000000000001,0.21070653045281526,0.7892934695471847,0.23978788246154895,0.760212117538451
10778,10.778,0.21070549131723346,0.7892945086827665,0.23978878164806963,0.7602112183519304
10779,10.779,0.21070445238260113,0.789295547617399,0.23978968067691647,0.7602103193230835
10780,10.78,0.21070341364885994,0.7892965863511401,0.2397905795481314,0.7602094204518686
10781,10.781,0.21070237511595216,0.789297624884048,0.23979147826175487,0.7602085217382452
10782,10.782,0.2107013367838193,0.7892986632161806,0.23979237681782842,0.7602076231821715
10783,10.783,0.21070029865240375,0.7892997013475963,0.23979327521639343,0.7602067247836065
10784,10.784,0.21069926072164716,0.7893007392783529,0.2397941734574913,0.7602058265425088
10785,10.785,0.21069822299149196,0.789301777008508,0.23979507154116272,0.7602049284588372
10786,10.786,0.21069718546188013,0.7893028145381199,0.23979596946744938,0.7602040305325506
10787,10.787,0.21069614813275328,0.7893038518672467,0.2397968672363923,0.7602031327636077
10788,10.788,0.21069511100405383,0.7893048889959461,0.2397977648480323,0.7602022351519676
10789,10.789,0.2106940740757242,0.7893059259242758,0.23979866230241095,0.760201337697589
10790,10.790000000000001,0.21069303734770595,0.789306962652294,0.23979955959956925,0.7602004404004307
10791,10.791,0.21069200081995015,0.7893079991800499,0.23980045673954092,0.760199543260459
10792,10.792,0.21069096449238153,0.7893090355076184,0.23980135372238195,0.760198646277618
10793,10.793000000000001,0.2106899283649511,0.7893100716350488,0.23980225054812612,0.7601977494518738
10794,10.794,0.21068889243760136,0.7893111075623985,0.23980314721681398,0.7601968527831859
10795,10.795,0.21068785671027426,0.7893121432897259,0.23980404372848707,0.7601959562715128
10796,10.796,0.21068682118291174,0.7893131788170883,0.2398049400831865,0.7601950599168135
10797,10.797,0.21068578585545655,0.7893142141445434,0.23980583628095287,0.760194163719047
10798,10.798,0.21068475072785117,0.7893152492721488,0.2398067323218278,0.7601932676781723
10799,10.799,0.21068371580003753,0.7893162841999625,0.23980762820585158,0.7601923717941484
10800,10.8,0.21068268107195798,0.789317318928042,0.23980852393306576,0.7601914760669342
10801,10.801,0.21068164654355506,0.7893183534564449,0.23980941950351098,0.760190580496489
10802,10.802,0.21068061221477108,0.7893193877852289,0.2398103149172285,0.7601896850827715
10803,10.803,0.21067957808554877,0.7893204219144512,0.23981121017425922,0.7601887898257408
10804,10.804,0.2106785441558303,0.7893214558441697,0.23981210527464403,0.760187894725356
10805,10.805,0.21067751042555796,0.789322489574442,0.2398130002184235,0.7601869997815764
10806,10.806000000000001,0.21067647689467472,0.7893235231053253,0.23981389500563938,0.7601861049943607
10807,10.807,0.21067544356312265,0.7893245564368774,0.23981478963633163,0.7601852103636684
10808,10.808,0.21067441043084464,0.7893255895691553,0.23981568411054158,0.7601843158894585
10809,10.809000000000001,0.21067337749778292,0.7893266225022171,0.2398165784283099,0.76018342157169
10810,10.81,0.2106723447638801,0.7893276552361198,0.2398174725896778,0.7601825274103222
10811,10.811,0.21067131222907926,0.7893286877709207,0.2398183665946861,0.7601816334053139
10812,10.812,0.2106702798933226,0.7893297201066775,0.23981926044337523,0.7601807395566248
10813,10.813,0.21066924775655255,0.7893307522434475,0.2398201541357863,0.7601798458642137
10814,10.814,0.2106682158187125,0.7893317841812875,0.2398210476719598,0.7601789523280402
10815,10.815,0.21066718407974416,0.7893328159202557,0.23982194105193683,0.7601780589480631
10816,10.816,0.21066615253959106,0.789333847460409,0.23982283427575812,0.7601771657242419
10817,10.817,0.2106651211981957,0.7893348788018043,0.2398237273434642,0.7601762726565358
10818,10.818,0.2106640900555006,0.7893359099444994,0.23982462025509607,0.760175379744904
10819,10.819,0.21066305911144872,0.7893369408885513,0.23982551301069438,0.7601744869893057
10820,10.82,0.21066202836598277,0.7893379716340172,0.23982640561029986,0.7601735943897001
10821,10.821,0.210660997819046,0.789339002180954,0.23982729805395286,0.7601727019460471
10822,10.822000000000001,0.2106599674705808,0.7893400325294192,0.23982819034169445,0.7601718096583057
10823,10.823,0.21065893732052993,0.7893410626794701,0.2398290824735654,0.7601709175264345
10824,10.824,0.2106579073688366,0.7893420926311634,0.23982997444960608,0.7601700255503938
10825,10.825000000000001,0.21065687761544383,0.7893431223845563,0.23983086626985706,0.7601691337301428
10826,10.826,0.21065584806029392,0.7893441519397061,0.23983175793435935,0.7601682420656406
10827,10.827,0.21065481870333058,0.7893451812966694,0.23983264944315325,0.7601673505568468
10828,10.828,0.2106537895444963,0.7893462104555038,0.23983354079627925,0.7601664592037208
10829,10.829,0.21065276058373403,0.7893472394162659,0.23983443199377835,0.7601655680062217
10830,10.83,0.21065173182098704,0.7893482681790129,0.2398353230356907,0.7601646769643093
10831,10.831,0.21065070325619847,0.7893492967438015,0.23983621392205715,0.7601637860779428
10832,10.832,0.21064967488931102,0.7893503251106889,0.2398371046529183,0.7601628953470817
10833,10.833,0.2106486467202679,0.7893513532797322,0.2398379952283143,0.7601620047716857
10834,10.834,0.2106476187490126,0.7893523812509875,0.23983888564828595,0.7601611143517141
10835,10.835,0.21064659097548763,0.7893534090245123,0.23983977591287356,0.7601602240871264
10836,10.836,0.21064556339963614,0.7893544366003639,0.23984066602211798,0.760159333977882
10837,10.837,0.21064453602140215,0.7893554639785978,0.23984155597605944,0.7601584440239405
10838,10.838000000000001,0.2106435088407279,0.789356491159272,0.2398424457747381,0.7601575542252619
10839,10.839,0.21064248185755705,0.789357518142443,0.239843335418195,0.760156664581805
10840,10.84,0.21064145507183288,0.7893585449281671,0.23984422490646984,0.7601557750935302
10841,10.841000000000001,0.21064042848349843,0.7893595715165016,0.23984511423960386,0.760154885760396
10842,10.842,0.21063940209249718,0.7893605979075028,0.2398460034176371,0.7601539965823628
10843,10.843,0.210638375898772,0.789361624101228,0.23984689244060986,0.7601531075593901
10844,10.844,0.210637349902267,0.7893626500977331,0.2398477813085623,0.7601522186914378
10845,10.845,0.21063632410292463,0.7893636758970753,0.23984867002153515,0.7601513299784649
10846,10.846,0.2106352985006888,0.7893647014993111,0.23984955857956883,0.7601504414204312
10847,10.847,0.21063427309550295,0.789365726904497,0.23985044698270347,0.7601495530172967
10848,10.848,0.21063324788731,0.7893667521126899,0.23985133523097935,0.7601486647690208
10849,10.849,0.21063222287605401,0.7893677771239459,0.2398522233244367,0.7601477766755633
10850,10.85,0.21063119806167796,0.789368801938322,0.23985311126311606,0.760146888736884
10851,10.851,0.2106301734441253,0.7893698265558747,0.2398539990470577,0.7601460009529423
10852,10.852,0.21062914902333982,0.7893708509766603,0.23985488667630153,0.7601451133236984
10853,10.853,0.21062812479926526,0.7893718752007348,0.23985577415088832,0.7601442258491117
10854,10.854000000000001,0.21062710077184438,0.7893728992281556,0.23985666147085777,0.7601433385291422
10855,10.855,0.21062607694102145,0.7893739230589786,0.2398575486362507,0.7601424513637494
10856,10.856,0.2106250533067394,0.7893749466932605,0.23985843564710682,0.7601415643528932
10857,10.857000000000001,0.2106240298689425,0.7893759701310575,0.23985932250346625,0.7601406774965338
10858,10.858,0.210623006627574,0.7893769933724261,0.23986020920536977,0.7601397907946303
10859,10.859,0.2106219835825774,0.7893780164174226,0.23986109575285697,0.760138904247143
10860,10.86,0.21062096073389708,0.7893790392661029,0.23986198214596813,0.7601380178540318
10861,10.861,0.21061993808147575,0.7893800619185242,0.23986286838474352,0.7601371316152565
10862,10.862,0.21061891562525792,0.7893810843747422,0.23986375446922345,0.7601362455307766
10863,10.863,0.21061789336518677,0.7893821066348132,0.2398646403994475,0.7601353596005526
10864,10.864,0.21061687130120638,0.7893831286987937,0.23986552617545603,0.7601344738245439
10865,10.865,0.21061584943326012,0.7893841505667398,0.2398664117972892,0.7601335882027108
10866,10.866,0.2106148277612924,0.7893851722387076,0.23986729726498707,0.7601327027350129
10867,10.867,0.21061380628524679,0.7893861937147532,0.23986818257858986,0.7601318174214101
10868,10.868,0.2106127850050668,0.7893872149949331,0.23986906773813715,0.7601309322618628
