id_in_session_p1,id_in_session_p2,participant_code_p1,participant_code_p2,total_payoff_p1,total_payoff_p2,payoff_round_p1,payoff_round_p2,examiner_decision,student_decision,Cell,p1s1,p1s2,p2s1,p2s2,pf_diff_p1_val,pf_diff_p2_val,pf_diff_p1_abs,pf_diff_p2_abs,pf_diff_p1_s,pf_diff_p2_s,game_id,round_number,framing
7,8,k5s3f5ne,fg9bbibz,574,582,11,10,Control,Don't Cheat,2,1,0,0,1,1,-1,0.076923077,0.1,-0.076923077,0.1,k5s3f5nefg9bbibz,48,0
9,10,tcleibkp,o8yazhge,532,600,11,10,Control,Don't Cheat,2,1,0,0,1,1,-1,0.076923077,0.1,-0.076923077,0.1,tcleibkpo8yazhge,48,0
11,12,buocfmyx,k7l2k1h7,586,648,14,14,Don't Control,Don't Cheat,4,0,1,0,1,0,0,0,0,0,0,buocfmyxk7l2k1h7,48,0
13,14,wh4u3tph,vnhsr39l,672,672,14,14,Don't Control,Don't Cheat,4,0,1,0,1,0,0,0,0,0,0,wh4u3tphvnhsr39l,48,0
15,16,i8qt3jxw,jt77i2bs,596,604,14,14,Don't Control,Don't Cheat,4,0,1,0,1,0,0,0,0,0,0,i8qt3jxwjt77i2bs,48,0
17,18,5xdc3466,17fpqn72,544,492,11,10,Control,Don't Cheat,2,1,0,0,1,1,-1,0.076923077,0.1,-0.076923077,0.1,5xdc346617fpqn72,48,0
19,20,xurwn6zz,gsgult9w,620,584,14,14,Don't Control,Don't Cheat,4,0,1,0,1,0,0,0,0,0,0,xurwn6zzgsgult9w,48,0
21,22,bollw9mr,svszy7vv,535,448,14,14,Don't Control,Don't Cheat,4,0,1,0,1,0,0,0,0,0,0,bollw9mrsvszy7vv,48,0
23,24,t1tzrcmi,icec28hf,666,664,14,14,Don't Control,Don't Cheat,4,0,1,0,1,0,0,0,0,0,0,t1tzrcmiicec28hf,48,0
25,26,chdxrfak,elxbu53y,576,540,14,14,Don't Control,Don't Cheat,4,0,1,0,1,0,0,0,0,0,0,chdxrfakelxbu53y,48,0
27,28,buxstyu5,no6j6c3d,577,582,14,14,Don't Control,Don't Cheat,4,0,1,0,1,0,0,0,0,0,0,buxstyu5no6j6c3d,48,0
1,2,kdhmpvys,x2gcqvwb,664,664,14,14,Don't Control,Don't Cheat,4,0,1,0,1,0,0,0,0,0,0,kdhmpvysx2gcqvwb,49,0
3,4,qmwwptcx,d3nnqhj1,683,682,14,14,Don't Control,Don't Cheat,4,0,1,0,1,0,0,0,0,0,0,qmwwptcxd3nnqhj1,49,0
5,6,gauqrm0f,enmax74b,615,606,14,14,Don't Control,Don't Cheat,4,0,1,0,1,0,0,0,0,0,0,gauqrm0fenmax74b,49,0
7,8,k5s3f5ne,fg9bbibz,588,596,14,14,Don't Control,Don't Cheat,4,0,1,0,1,0,0,0,0,0,0,k5s3f5nefg9bbibz,49,0
9,10,tcleibkp,o8yazhge,546,614,14,14,Don't Control,Don't Cheat,4,0,1,0,1,0,0,0,0,0,0,tcleibkpo8yazhge,49,0
11,12,buocfmyx,k7l2k1h7,600,662,14,14,Don't Control,Don't Cheat,4,0,1,0,1,0,0,0,0,0,0,buocfmyxk7l2k1h7,49,0
13,14,wh4u3tph,vnhsr39l,686,686,14,14,Don't Control,Don't Cheat,4,0,1,0,1,0,0,0,0,0,0,wh4u3tphvnhsr39l,49,0
15,16,i8qt3jxw,jt77i2bs,610,618,14,14,Don't Control,Don't Cheat,4,0,1,0,1,0,0,0,0,0,0,i8qt3jxwjt77i2bs,49,0
17,18,5xdc3466,17fpqn72,555,502,11,10,Control,Don't Cheat,2,1,0,0,1,1,-1,0.076923077,0.1,-0.076923077,0.1,5xdc346617fpqn72,49,0
19,20,xurwn6zz,gsgult9w,634,598,14,14,Don't Control,Don't Cheat,4,0,1,0,1,0,0,0,0,0,0,xurwn6zzgsgult9w,49,0
21,22,bollw9mr,svszy7vv,549,462,14,14,Don't Control,Don't Cheat,4,0,1,0,1,0,0,0,0,0,0,bollw9mrsvszy7vv,49,0
23,24,t1tzrcmi,icec28hf,680,678,14,14,Don't Control,Don't Cheat,4,0,1,0,1,0,0,0,0,0,0,t1tzrcmiicec28hf,49,0
25,26,chdxrfak,elxbu53y,590,554,14,14,Don't Control,Don't Cheat,4,0,1,0,1,0,0,0,0,0,0,chdxrfakelxbu53y,49,0
27,28,buxstyu5,no6j6c3d,580,598,3,16,Don't Control,Cheat,3,0,1,1,0,-13,13,1,1.3,1,-1.3,buxstyu5no6j6c3d,49,0
1,2,kdhmpvys,x2gcqvwb,678,678,14,14,Don't Control,Don't Cheat,4,0,1,0,1,0,0,0,0,0,0,kdhmpvysx2gcqvwb,50,0
3,4,qmwwptcx,d3nnqhj1,697,696,14,14,Don't Control,Don't Cheat,4,0,1,0,1,0,0,0,0,0,0,qmwwptcxd3nnqhj1,50,0
5,6,gauqrm0f,enmax74b,629,620,14,14,Don't Control,Don't Cheat,4,0,1,0,1,0,0,0,0,0,0,gauqrm0fenmax74b,50,0
7,8,k5s3f5ne,fg9bbibz,602,610,14,14,Don't Control,Don't Cheat,4,0,1,0,1,0,0,0,0,0,0,k5s3f5nefg9bbibz,50,0
9,10,tcleibkp,o8yazhge,560,628,14,14,Don't Control,Don't Cheat,4,0,1,0,1,0,0,0,0,0,0,tcleibkpo8yazhge,50,0
11,12,buocfmyx,k7l2k1h7,603,678,3,16,Don't Control,Cheat,3,0,1,1,0,-13,13,1,1.3,1,-1.3,buocfmyxk7l2k1h7,50,0
13,14,wh4u3tph,vnhsr39l,700,700,14,14,Don't Control,Don't Cheat,4,0,1,0,1,0,0,0,0,0,0,wh4u3tphvnhsr39l,50,0
15,16,i8qt3jxw,jt77i2bs,624,632,14,14,Don't Control,Don't Cheat,4,0,1,0,1,0,0,0,0,0,0,i8qt3jxwjt77i2bs,50,0
17,18,5xdc3466,17fpqn72,566,512,11,10,Control,Don't Cheat,2,1,0,0,1,1,-1,0.076923077,0.1,-0.076923077,0.1,5xdc346617fpqn72,50,0
19,20,xurwn6zz,gsgult9w,648,612,14,14,Don't Control,Don't Cheat,4,0,1,0,1,0,0,0,0,0,0,xurwn6zzgsgult9w,50,0
21,22,bollw9mr,svszy7vv,563,476,14,14,Don't Control,Don't Cheat,4,0,1,0,1,0,0,0,0,0,0,bollw9mrsvszy7vv,50,0
23,24,t1tzrcmi,icec28hf,694,692,14,14,Don't Control,Don't Cheat,4,0,1,0,1,0,0,0,0,0,0,t1tzrcmiicec28hf,50,0
25,26,chdxrfak,elxbu53y,604,568,14,14,Don't Control,Don't Cheat,4,0,1,0,1,0,0,0,0,0,0,chdxrfakelxbu53y,50,0
27,28,buxstyu5,no6j6c3d,591,608,11,10,Control,Don't Cheat,2,1,0,0,1,1,-1,0.076923077,0.1,-0.076923077,0.1,buxstyu5no6j6c3d,50,0
1,2,kdhmpvys,x2gcqvwb,692,692,14,14,Don't Control,Don't Cheat,4,0,1,0,1,0,0,0,0,0,0,kdhmpvysx2gcqvwb,51,0
3,4,qmwwptcx,d3nnqhj1,711,710,14,14,Don't Control,Don't Cheat,4,0,1,0,1,0,0,0,0,0,0,qmwwptcxd3nnqhj1,51,0
5,6,gauqrm0f,enmax74b,643,634,14,14,Don't Control,Don't Cheat,4,0,1,0,1,0,0,0,0,0,0,gauqrm0fenmax74b,51,0
7,8,k5s3f5ne,fg9bbibz,616,624,14,14,Don't Control,Don't Cheat,4,0,1,0,1,0,0,0,0,0,0,k5s3f5nefg9bbibz,51,0
9,10,tcleibkp,o8yazhge,574,642,14,14,Don't Control,Don't Cheat,4,0,1,0,1,0,0,0,0,0,0,tcleibkpo8yazhge,51,0
11,12,buocfmyx,k7l2k1h7,617,692,14,14,Don't Control,Don't Cheat,4,0,1,0,1,0,0,0,0,0,0,buocfmyxk7l2k1h7,51,0
13,14,wh4u3tph,vnhsr39l,714,714,14,14,Don't Control,Don't Cheat,4,0,1,0,1,0,0,0,0,0,0,wh4u3tphvnhsr39l,51,0
15,16,i8qt3jxw,jt77i2bs,638,646,14,14,Don't Control,Don't Cheat,4,0,1,0,1,0,0,0,0,0,0,i8qt3jxwjt77i2bs,51,0
17,18,5xdc3466,17fpqn72,577,522,11,10,Control,Don't Cheat,2,1,0,0,1,1,-1,0.076923077,0.1,-0.076923077,0.1,5xdc346617fpqn72,51,0
19,20,xurwn6zz,gsgult9w,659,622,11,10,Control,Don't Cheat,2,1,0,0,1,1,-1,0.076923077,0.1,-0.076923077,0.1,xurwn6zzgsgult9w,51,0
21,22,bollw9mr,svszy7vv,577,490,14,14,Don't Control,Don't Cheat,4,0,1,0,1,0,0,0,0,0,0,bollw9mrsvszy7vv,51,0
23,24,t1tzrcmi,icec28hf,708,706,14,14,Don't Control,Don't Cheat,4,0,1,0,1,0,0,0,0,0,0,t1tzrcmiicec28hf,51,0
25,26,chdxrfak,elxbu53y,618,582,14,14,Don't Control,Don't Cheat,4,0,1,0,1,0,0,0,0,0,0,chdxrfakelxbu53y,51,0
27,28,buxstyu5,no6j6c3d,605,622,14,14,Don't Control,Don't Cheat,4,0,1,0,1,0,0,0,0,0,0,buxstyu5no6j6c3d,51,0
1,2,kdhmpvys,x2gcqvwb,706,706,14,14,Don't Control,Don't Cheat,4,0,1,0,1,0,0,0,0,0,0,kdhmpvysx2gcqvwb,52,0
3,4,qmwwptcx,d3nnqhj1,725,724,14,14,Don't Control,Don't Cheat,4,0,1,0,1,0,0,0,0,0,0,qmwwptcxd3nnqhj1,52,0
5,6,gauqrm0f,enmax74b,657,648,14,14,Don't Control,Don't Cheat,4,0,1,0,1,0,0,0,0,0,0,gauqrm0fenmax74b,52,0
7,8,k5s3f5ne,fg9bbibz,619,640,3,16,Don't Control,Cheat,3,0,1,1,0,-13,13,1,1.3,1,-1.3,k5s3f5nefg9bbibz,52,0
9,10,tcleibkp,o8yazhge,588,656,14,14,Don't Control,Don't Cheat,4,0,1,0,1,0,0,0,0,0,0,tcleibkpo8yazhge,52,0
11,12,buocfmyx,k7l2k1h7,631,706,14,14,Don't Control,Don't Cheat,4,0,1,0,1,0,0,0,0,0,0,buocfmyxk7l2k1h7,52,0
13,14,wh4u3tph,vnhsr39l,728,728,14,14,Don't Control,Don't Cheat,4,0,1,0,1,0,0,0,0,0,0,wh4u3tphvnhsr39l,52,0
15,16,i8qt3jxw,jt77i2bs,652,660,14,14,Don't Control,Don't Cheat,4,0,1,0,1,0,0,0,0,0,0,i8qt3jxwjt77i2bs,52,0
17,18,5xdc3466,17fpqn72,588,532,11,10,Control,Don't Cheat,2,1,0,0,1,1,-1,0.076923077,0.1,-0.076923077,0.1,5xdc346617fpqn72,52,0
19,20,xurwn6zz,gsgult9w,673,636,14,14,Don't Control,Don't Cheat,4,0,1,0,1,0,0,0,0,0,0,xurwn6zzgsgult9w,52,0
21,22,bollw9mr,svszy7vv,591,504,14,14,Don't Control,Don't Cheat,4,0,1,0,1,0,0,0,0,0,0,bollw9mrsvszy7vv,52,0
23,24,t1tzrcmi,icec28hf,722,720,14,14,Don't Control,Don't Cheat,4,0,1,0,1,0,0,0,0,0,0,t1tzrcmiicec28hf,52,0
25,26,chdxrfak,elxbu53y,632,596,14,14,Don't Control,Don't Cheat,4,0,1,0,1,0,0,0,0,0,0,chdxrfakelxbu53y,52,0
27,28,buxstyu5,no6j6c3d,619,636,14,14,Don't Control,Don't Cheat,4,0,1,0,1,0,0,0,0,0,0,buxstyu5no6j6c3d,52,0
1,2,kdhmpvys,x2gcqvwb,720,720,14,14,Don't Control,Don't Cheat,4,0,1,0,1,0,0,0,0,0,0,kdhmpvysx2gcqvwb,53,0
3,4,qmwwptcx,d3nnqhj1,739,738,14,14,Don't Control,Don't Cheat,4,0,1,0,1,0,0,0,0,0,0,qmwwptcxd3nnqhj1,53,0
5,6,gauqrm0f,enmax74b,671,662,14,14,Don't Control,Don't Cheat,4,0,1,0,1,0,0,0,0,0,0,gauqrm0fenmax74b,53,0
7,8,k5s3f5ne,fg9bbibz,633,654,14,14,Don't Control,Don't Cheat,4,0,1,0,1,0,0,0,0,0,0,k5s3f5nefg9bbibz,53,0
9,10,tcleibkp,o8yazhge,602,670,14,14,Don't Control,Don't Cheat,4,0,1,0,1,0,0,0,0,0,0,tcleibkpo8yazhge,53,0
11,12,buocfmyx,k7l2k1h7,645,720,14,14,Don't Control,Don't Cheat,4,0,1,0,1,0,0,0,0,0,0,buocfmyxk7l2k1h7,53,0
13,14,wh4u3tph,vnhsr39l,742,742,14,14,Don't Control,Don't Cheat,4,0,1,0,1,0,0,0,0,0,0,wh4u3tphvnhsr39l,53,0
15,16,i8qt3jxw,jt77i2bs,666,674,14,14,Don't Control,Don't Cheat,4,0,1,0,1,0,0,0,0,0,0,i8qt3jxwjt77i2bs,53,0
17,18,5xdc3466,17fpqn72,599,542,11,10,Control,Don't Cheat,2,1,0,0,1,1,-1,0.076923077,0.1,-0.076923077,0.1,5xdc346617fpqn72,53,0
19,20,xurwn6zz,gsgult9w,687,650,14,14,Don't Control,Don't Cheat,4,0,1,0,1,0,0,0,0,0,0,xurwn6zzgsgult9w,53,0
21,22,bollw9mr,svszy7vv,605,518,14,14,Don't Control,Don't Cheat,4,0,1,0,1,0,0,0,0,0,0,bollw9mrsvszy7vv,53,0
23,24,t1tzrcmi,icec28hf,736,734,14,14,Don't Control,Don't Cheat,4,0,1,0,1,0,0,0,0,0,0,t1tzrcmiicec28hf,53,0
25,26,chdxrfak,elxbu53y,646,610,14,14,Don't Control,Don't Cheat,4,0,1,0,1,0,0,0,0,0,0,chdxrfakelxbu53y,53,0
27,28,buxstyu5,no6j6c3d,622,652,3,16,Don't Control,Cheat,3,0,1,1,0,-13,13,1,1.3,1,-1.3,buxstyu5no6j6c3d,53,0
1,2,kdhmpvys,x2gcqvwb,734,734,14,14,Don't Control,Don't Cheat,4,0,1,0,1,0,0,0,0,0,0,kdhmpvysx2gcqvwb,54,0
3,4,qmwwptcx,d3nnqhj1,753,752,14,14,Don't Control,Don't Cheat,4,0,1,0,1,0,0,0,0,0,0,qmwwptcxd3nnqhj1,54,0
5,6,gauqrm0f,enmax74b,685,676,14,14,Don't Control,Don't Cheat,4,0,1,0,1,0,0,0,0,0,0,gauqrm0fenmax74b,54,0
7,8,k5s3f5ne,fg9bbibz,647,668,14,14,Don't Control,Don't Cheat,4,0,1,0,1,0,0,0,0,0,0,k5s3f5nefg9bbibz,54,0
9,10,tcleibkp,o8yazhge,616,684,14,14,Don't Control,Don't Cheat,4,0,1,0,1,0,0,0,0,0,0,tcleibkpo8yazhge,54,0
11,12,buocfmyx,k7l2k1h7,659,734,14,14,Don't Control,Don't Cheat,4,0,1,0,1,0,0,0,0,0,0,buocfmyxk7l2k1h7,54,0
13,14,wh4u3tph,vnhsr39l,756,756,14,14,Don't Control,Don't Cheat,4,0,1,0,1,0,0,0,0,0,0,wh4u3tphvnhsr39l,54,0
15,16,i8qt3jxw,jt77i2bs,680,688,14,14,Don't Control,Don't Cheat,4,0,1,0,1,0,0,0,0,0,0,i8qt3jxwjt77i2bs,54,0
17,18,5xdc3466,17fpqn72,613,556,14,14,Don't Control,Don't Cheat,4,0,1,0,1,0,0,0,0,0,0,5xdc346617fpqn72,54,0
19,20,xurwn6zz,gsgult9w,698,660,11,10,Control,Don't Cheat,2,1,0,0,1,1,-1,0.076923077,0.1,-0.076923077,0.1,xurwn6zzgsgult9w,54,0
21,22,bollw9mr,svszy7vv,619,532,14,14,Don't Control,Don't Cheat,4,0,1,0,1,0,0,0,0,0,0,bollw9mrsvszy7vv,54,0
23,24,t1tzrcmi,icec28hf,750,748,14,14,Don't Control,Don't Cheat,4,0,1,0,1,0,0,0,0,0,0,t1tzrcmiicec28hf,54,0
25,26,chdxrfak,elxbu53y,660,624,14,14,Don't Control,Don't Cheat,4,0,1,0,1,0,0,0,0,0,0,chdxrfakelxbu53y,54,0
27,28,buxstyu5,no6j6c3d,633,662,11,10,Control,Don't Cheat,2,1,0,0,1,1,-1,0.076923077,0.1,-0.076923077,0.1,buxstyu5no6j6c3d,54,0
1,2,kdhmpvys,x2gcqvwb,748,748,14,14,Don't Control,Don't Cheat,4,0,1,0,1,0,0,0,0,0,0,kdhmpvysx2gcqvwb,55,0
3,4,qmwwptcx,d3nnqhj1,767,766,14,14,Don't Control,Don't Cheat,4,0,1,0,1,0,0,0,0,0,0,qmwwptcxd3nnqhj1,55,0
5,6,gauqrm0f,enmax74b,699,690,14,14,Don't Control,Don't Cheat,4,0,1,0,1,0,0,0,0,0,0,gauqrm0fenmax74b,55,0
7,8,k5s3f5ne,fg9bbibz,661,682,14,14,Don't Control,Don't Cheat,4,0,1,0,1,0,0,0,0,0,0,k5s3f5nefg9bbibz,55,0
9,10,tcleibkp,o8yazhge,619,700,3,16,Don't Control,Cheat,3,0,1,1,0,-13,13,1,1.3,1,-1.3,tcleibkpo8yazhge,55,0
11,12,buocfmyx,k7l2k1h7,662,750,3,16,Don't Control,Cheat,3,0,1,1,0,-13,13,1,1.3,1,-1.3,buocfmyxk7l2k1h7,55,0
13,14,wh4u3tph,vnhsr39l,770,770,14,14,Don't Control,Don't Cheat,4,0,1,0,1,0,0,0,0,0,0,wh4u3tphvnhsr39l,55,0
15,16,i8qt3jxw,jt77i2bs,694,702,14,14,Don't Control,Don't Cheat,4,0,1,0,1,0,0,0,0,0,0,i8qt3jxwjt77i2bs,55,0
17,18,5xdc3466,17fpqn72,624,566,11,10,Control,Don't Cheat,2,1,0,0,1,1,-1,0.076923077,0.1,-0.076923077,0.1,5xdc346617fpqn72,55,0
19,20,xurwn6zz,gsgult9w,712,674,14,14,Don't Control,Don't Cheat,4,0,1,0,1,0,0,0,0,0,0,xurwn6zzgsgult9w,55,0
21,22,bollw9mr,svszy7vv,633,546,14,14,Don't Control,Don't Cheat,4,0,1,0,1,0,0,0,0,0,0,bollw9mrsvszy7vv,55,0
23,24,t1tzrcmi,icec28hf,764,762,14,14,Don't Control,Don't Cheat,4,0,1,0,1,0,0,0,0,0,0,t1tzrcmiicec28hf,55,0
25,26,chdxrfak,elxbu53y,674,638,14,14,Don't Control,Don't Cheat,4,0,1,0,1,0,0,0,0,0,0,chdxrfakelxbu53y,55,0
27,28,buxstyu5,no6j6c3d,647,676,14,14,Don't Control,Don't Cheat,4,0,1,0,1,0,0,0,0,0,0,buxstyu5no6j6c3d,55,0
1,2,kdhmpvys,x2gcqvwb,762,762,14,14,Don't Control,Don't Cheat,4,0,1,0,1,0,0,0,0,0,0,kdhmpvysx2gcqvwb,56,0
3,4,qmwwptcx,d3nnqhj1,781,780,14,14,Don't Control,Don't Cheat,4,0,1,0,1,0,0,0,0,0,0,qmwwptcxd3nnqhj1,56,0
5,6,gauqrm0f,enmax74b,713,704,14,14,Don't Control,Don't Cheat,4,0,1,0,1,0,0,0,0,0,0,gauqrm0fenmax74b,56,0
7,8,k5s3f5ne,fg9bbibz,675,696,14,14,Don't Control,Don't Cheat,4,0,1,0,1,0,0,0,0,0,0,k5s3f5nefg9bbibz,56,0
9,10,tcleibkp,o8yazhge,631,702,12,2,Control,Cheat,1,1,0,1,0,10,-10,0.769230769,1,-0.769230769,1,tcleibkpo8yazhge,56,0
11,12,buocfmyx,k7l2k1h7,676,764,14,14,Don't Control,Don't Cheat,4,0,1,0,1,0,0,0,0,0,0,buocfmyxk7l2k1h7,56,0
13,14,wh4u3tph,vnhsr39l,784,784,14,14,Don't Control,Don't Cheat,4,0,1,0,1,0,0,0,0,0,0,wh4u3tphvnhsr39l,56,0
15,16,i8qt3jxw,jt77i2bs,708,716,14,14,Don't Control,Don't Cheat,4,0,1,0,1,0,0,0,0,0,0,i8qt3jxwjt77i2bs,56,0
17,18,5xdc3466,17fpqn72,635,576,11,10,Control,Don't Cheat,2,1,0,0,1,1,-1,0.076923077,0.1,-0.076923077,0.1,5xdc346617fpqn72,56,0
19,20,xurwn6zz,gsgult9w,726,688,14,14,Don't Control,Don't Cheat,4,0,1,0,1,0,0,0,0,0,0,xurwn6zzgsgult9w,56,0
21,22,bollw9mr,svszy7vv,647,560,14,14,Don't Control,Don't Cheat,4,0,1,0,1,0,0,0,0,0,0,bollw9mrsvszy7vv,56,0
23,24,t1tzrcmi,icec28hf,778,776,14,14,Don't Control,Don't Cheat,4,0,1,0,1,0,0,0,0,0,0,t1tzrcmiicec28hf,56,0
25,26,chdxrfak,elxbu53y,688,652,14,14,Don't Control,Don't Cheat,4,0,1,0,1,0,0,0,0,0,0,chdxrfakelxbu53y,56,0
27,28,buxstyu5,no6j6c3d,661,690,14,14,Don't Control,Don't Cheat,4,0,1,0,1,0,0,0,0,0,0,buxstyu5no6j6c3d,56,0
1,2,kdhmpvys,x2gcqvwb,776,776,14,14,Don't Control,Don't Cheat,4,0,1,0,1,0,0,0,0,0,0,kdhmpvysx2gcqvwb,57,0
3,4,qmwwptcx,d3nnqhj1,795,794,14,14,Don't Control,Don't Cheat,4,0,1,0,1,0,0,0,0,0,0,qmwwptcxd3nnqhj1,57,0
5,6,gauqrm0f,enmax74b,727,718,14,14,Don't Control,Don't Cheat,4,0,1,0,1,0,0,0,0,0,0,gauqrm0fenmax74b,57,0
7,8,k5s3f5ne,fg9bbibz,689,710,14,14,Don't Control,Don't Cheat,4,0,1,0,1,0,0,0,0,0,0,k5s3f5nefg9bbibz,57,0
9,10,tcleibkp,o8yazhge,643,704,12,2,Control,Cheat,1,1,0,1,0,10,-10,0.769230769,1,-0.769230769,1,tcleibkpo8yazhge,57,0
11,12,buocfmyx,k7l2k1h7,690,778,14,14,Don't Control,Don't Cheat,4,0,1,0,1,0,0,0,0,0,0,buocfmyxk7l2k1h7,57,0
13,14,wh4u3tph,vnhsr39l,798,798,14,14,Don't Control,Don't Cheat,4,0,1,0,1,0,0,0,0,0,0,wh4u3tphvnhsr39l,57,0
15,16,i8qt3jxw,jt77i2bs,722,730,14,14,Don't Control,Don't Cheat,4,0,1,0,1,0,0,0,0,0,0,i8qt3jxwjt77i2bs,57,0
17,18,5xdc3466,17fpqn72,646,586,11,10,Control,Don't Cheat,2,1,0,0,1,1,-1,0.076923077,0.1,-0.076923077,0.1,5xdc346617fpqn72,57,0
19,20,xurwn6zz,gsgult9w,740,702,14,14,Don't Control,Don't Cheat,4,0,1,0,1,0,0,0,0,0,0,xurwn6zzgsgult9w,57,0
21,22,bollw9mr,svszy7vv,661,574,14,14,Don't Control,Don't Cheat,4,0,1,0,1,0,0,0,0,0,0,bollw9mrsvszy7vv,57,0
23,24,t1tzrcmi,icec28hf,792,790,14,14,Don't Control,Don't Cheat,4,0,1,0,1,0,0,0,0,0,0,t1tzrcmiicec28hf,57,0
25,26,chdxrfak,elxbu53y,702,666,14,14,Don't Control,Don't Cheat,4,0,1,0,1,0,0,0,0,0,0,chdxrfakelxbu53y,57,0
27,28,buxstyu5,no6j6c3d,664,706,3,16,Don't Control,Cheat,3,0,1,1,0,-13,13,1,1.3,1,-1.3,buxstyu5no6j6c3d,57,0
1,2,kdhmpvys,x2gcqvwb,790,790,14,14,Don't Control,Don't Cheat,4,0,1,0,1,0,0,0,0,0,0,kdhmpvysx2gcqvwb,58,0
3,4,qmwwptcx,d3nnqhj1,809,808,14,14,Don't Control,Don't Cheat,4,0,1,0,1,0,0,0,0,0,0,qmwwptcxd3nnqhj1,58,0
5,6,gauqrm0f,enmax74b,741,732,14,14,Don't Control,Don't Cheat,4,0,1,0,1,0,0,0,0,0,0,gauqrm0fenmax74b,58,0
7,8,k5s3f5ne,fg9bbibz,692,726,3,16,Don't Control,Cheat,3,0,1,1,0,-13,13,1,1.3,1,-1.3,k5s3f5nefg9bbibz,58,0
9,10,tcleibkp,o8yazhge,655,706,12,2,Control,Cheat,1,1,0,1,0,10,-10,0.769230769,1,-0.769230769,1,tcleibkpo8yazhge,58,0
11,12,buocfmyx,k7l2k1h7,704,792,14,14,Don't Control,Don't Cheat,4,0,1,0,1,0,0,0,0,0,0,buocfmyxk7l2k1h7,58,0
13,14,wh4u3tph,vnhsr39l,812,812,14,14,Don't Control,Don't Cheat,4,0,1,0,1,0,0,0,0,0,0,wh4u3tphvnhsr39l,58,0
15,16,i8qt3jxw,jt77i2bs,736,744,14,14,Don't Control,Don't Cheat,4,0,1,0,1,0,0,0,0,0,0,i8qt3jxwjt77i2bs,58,0
17,18,5xdc3466,17fpqn72,657,596,11,10,Control,Don't Cheat,2,1,0,0,1,1,-1,0.076923077,0.1,-0.076923077,0.1,5xdc346617fpqn72,58,0
19,20,xurwn6zz,gsgult9w,754,716,14,14,Don't Control,Don't Cheat,4,0,1,0,1,0,0,0,0,0,0,xurwn6zzgsgult9w,58,0
21,22,bollw9mr,svszy7vv,675,588,14,14,Don't Control,Don't Cheat,4,0,1,0,1,0,0,0,0,0,0,bollw9mrsvszy7vv,58,0
23,24,t1tzrcmi,icec28hf,806,804,14,14,Don't Control,Don't Cheat,4,0,1,0,1,0,0,0,0,0,0,t1tzrcmiicec28hf,58,0
25,26,chdxrfak,elxbu53y,705,682,3,16,Don't Control,Cheat,3,0,1,1,0,-13,13,1,1.3,1,-1.3,chdxrfakelxbu53y,58,0
27,28,buxstyu5,no6j6c3d,675,716,11,10,Control,Don't Cheat,2,1,0,0,1,1,-1,0.076923077,0.1,-0.076923077,0.1,buxstyu5no6j6c3d,58,0
1,2,kdhmpvys,x2gcqvwb,804,804,14,14,Don't Control,Don't Cheat,4,0,1,0,1,0,0,0,0,0,0,kdhmpvysx2gcqvwb,59,0
3,4,qmwwptcx,d3nnqhj1,823,822,14,14,Don't Control,Don't Cheat,4,0,1,0,1,0,0,0,0,0,0,qmwwptcxd3nnqhj1,59,0
5,6,gauqrm0f,enmax74b,755,746,14,14,Don't Control,Don't Cheat,4,0,1,0,1,0,0,0,0,0,0,gauqrm0fenmax74b,59,0
7,8,k5s3f5ne,fg9bbibz,703,736,11,10,Control,Don't Cheat,2,1,0,0,1,1,-1,0.076923077,0.1,-0.076923077,0.1,k5s3f5nefg9bbibz,59,0
9,10,tcleibkp,o8yazhge,666,716,11,10,Control,Don't Cheat,2,1,0,0,1,1,-1,0.076923077,0.1,-0.076923077,0.1,tcleibkpo8yazhge,59,0
11,12,buocfmyx,k7l2k1h7,718,806,14,14,Don't Control,Don't Cheat,4,0,1,0,1,0,0,0,0,0,0,buocfmyxk7l2k1h7,59,0
13,14,wh4u3tph,vnhsr39l,826,826,14,14,Don't Control,Don't Cheat,4,0,1,0,1,0,0,0,0,0,0,wh4u3tphvnhsr39l,59,0
15,16,i8qt3jxw,jt77i2bs,750,758,14,14,Don't Control,Don't Cheat,4,0,1,0,1,0,0,0,0,0,0,i8qt3jxwjt77i2bs,59,0
17,18,5xdc3466,17fpqn72,668,606,11,10,Control,Don't Cheat,2,1,0,0,1,1,-1,0.076923077,0.1,-0.076923077,0.1,5xdc346617fpqn72,59,0
19,20,xurwn6zz,gsgult9w,768,730,14,14,Don't Control,Don't Cheat,4,0,1,0,1,0,0,0,0,0,0,xurwn6zzgsgult9w,59,0
21,22,bollw9mr,svszy7vv,689,602,14,14,Don't Control,Don't Cheat,4,0,1,0,1,0,0,0,0,0,0,bollw9mrsvszy7vv,59,0
23,24,t1tzrcmi,icec28hf,820,818,14,14,Don't Control,Don't Cheat,4,0,1,0,1,0,0,0,0,0,0,t1tzrcmiicec28hf,59,0
25,26,chdxrfak,elxbu53y,708,698,3,16,Don't Control,Cheat,3,0,1,1,0,-13,13,1,1.3,1,-1.3,chdxrfakelxbu53y,59,0
27,28,buxstyu5,no6j6c3d,686,726,11,10,Control,Don't Cheat,2,1,0,0,1,1,-1,0.076923077,0.1,-0.076923077,0.1,buxstyu5no6j6c3d,59,0
